"ccn","validthru","key","pin","quota"
"3608-1333-4458-1637","Nov/2024",3016,"912",1900
"3608-2181-5152-1428","Apr/2021",6568,"358",1000
"3608-1782-4354-1185","Jun/2020",7092,"874",1500
"3608-2751-4005-1593","Oct/2021",6506,"176",1100
"3608-2507-4329-1980","Apr/2024",6173,"615",1900
"3608-1782-4264-1761","Aug/2022",2212,"707",1800
"3608-2588-4711-1255","Mar/2025",7072,"192",1000
"3608-1333-5983-1744","Jul/2025",5799,"086",1300
"3608-1682-4668-1686","Nov/2019",4301,"237",1200
"3608-1682-4288-1194","May/2021",5146,"911",1300
"3608-1333-5470-1821","Feb/2020",4564,"755",1100
"3608-1333-4383-1014","Jan/2022",3622,"031",1800
"3608-1395-5489-1718","May/2023",3959,"737",1100
"3608-2800-5756-1383","Jul/2023",4879,"837",1100
"3608-1333-5632-1617","Apr/2022",7195,"537",1800
"3608-2588-4383-1181","Jun/2024",7190,"169",1500
"3608-2181-4856-1960","Dec/2019",4160,"409",1900
"3608-1682-4668-1915","Jun/2022",7635,"330",1800
"3608-2507-5884-1244","Jan/2025",4484,"360",1900
"3608-2800-5551-1804","Feb/2019",7036,"168",2000
"3608-1395-5196-1140","Oct/2018",1998,"725",1300
"3608-2067-5015-1194","Apr/2022",4108,"974",1400
"3608-1782-5890-1596","Jul/2023",4384,"443",1200
"3608-2067-5015-1188","Jul/2021",6899,"178",1200
"3608-1682-5691-1597","Sep/2023",3923,"982",1400
"3608-1782-4523-1583","Dec/2021",2974,"731",1300
"3608-2751-4158-1761","Jun/2019",4250,"127",1400
"3608-1192-4856-1300","Nov/2025",2325,"212",1300
"3608-2588-4354-1551","Oct/2024",5834,"461",1700
"3608-2181-5038-1497","Jan/2019",3750,"801",1200
"3608-2588-4318-1838","Apr/2019",2697,"363",1400
"3608-1721-4318-1064","Nov/2021",6146,"163",1500
"3608-2596-5196-1292","Sep/2025",6266,"852",1400
"3608-2800-5634-1660","Oct/2019",3375,"175",1800
"3608-1192-5756-1844","Dec/2024",2486,"997",1600
"3608-1782-5407-1157","Nov/2019",2899,"394",1000
"3608-1721-4445-1613","Feb/2022",4315,"750",1300
"3608-2507-4038-1245","Feb/2021",3616,"253",1300
"3608-2507-4288-1435","Jul/2020",6368,"578",1400
"3608-2067-4354-1399","Aug/2018",7890,"810",1000
"3608-2181-5015-1518","Dec/2023",5451,"646",1200
"3608-2507-4383-1054","Sep/2018",3006,"586",1600
"3608-2968-5766-1344","Apr/2024",4847,"536",2000
"3608-1682-5489-1476","Sep/2020",6196,"382",1000
"3608-1682-4711-1274","Jun/2021",5785,"821",1200
"3608-2800-5458-1931","Aug/2018",6672,"674",1300
"3608-2588-5030-1024","Apr/2023",3032,"844",1200
"3608-2507-5015-1597","Jul/2018",4427,"856",1900
"3608-2067-5333-1055","May/2018",7554,"154",1200
"3608-2800-5132-1244","Jul/2019",5402,"834",1000
"3608-2067-5030-1377","Jun/2024",4437,"821",1900
"3608-2596-4580-1795","Jul/2020",3011,"686",1300
"3608-2181-5884-1794","Nov/2023",3185,"532",1000
"3608-2596-4264-1301","May/2025",2351,"353",1800
"3608-2800-5407-1130","Apr/2021",3415,"906",1500
"3608-2800-5890-1428","Mar/2025",2816,"267",1000
"3608-2588-4856-1001","Mar/2024",5086,"853",1800
"3608-2067-4158-1717","Jan/2019",2825,"235",1200
"3608-1721-5038-1217","May/2023",7478,"046",1300
"3608-1333-4523-1646","Sep/2021",5401,"844",1800
"3608-2067-4994-1794","Nov/2024",5208,"308",1800
"3608-2067-4394-1214","Oct/2022",3641,"021",1300
"3608-1682-5766-1442","Sep/2021",6782,"044",2000
"3608-1192-5015-1255","Oct/2018",7039,"244",1100
"3608-2181-4005-1381","Jun/2020",4985,"295",1000
"3608-2181-5551-1597","Sep/2025",2976,"238",1000
"3608-1395-4344-1828","Mar/2024",5598,"643",1400
"3608-2181-4383-1442","Dec/2025",4149,"337",1000
"3608-2588-4329-1440","Nov/2018",5759,"675",1600
"3608-2588-4856-1377","Nov/2024",5721,"239",1300
"3608-1333-5634-1001","Apr/2022",5692,"930",1900
"3608-2751-5407-1355","Aug/2018",3804,"436",1100
"3608-2800-4005-1274","Jan/2021",7601,"859",1900
"3608-1192-4236-1980","Jul/2023",6933,"435",1800
"3608-1721-5196-1537","May/2023",7786,"970",1400
"3608-1682-4856-1900","Jul/2023",6380,"484",1500
"3608-1782-4342-1717","Sep/2022",2066,"025",1900
"3608-1782-5394-1856","Jan/2020",6715,"220",1500
"3608-2507-4344-1301","Jan/2018",5761,"508",1500
"3608-1721-5691-1185","Nov/2023",4819,"042",1800
"3608-1782-5766-1960","Oct/2025",5249,"655",1000
"3608-1721-4236-1128","Mar/2020",5320,"413",1000
"3608-2596-4158-1381","Apr/2019",7773,"798",1500
"3608-2800-5196-1014","Feb/2020",2231,"274",1400
"3608-2596-5196-1761","Jan/2024",5334,"222",1200
"3608-2588-5470-1497","Nov/2023",6882,"651",1300
"3608-2067-5152-1844","Aug/2025",3017,"904",2000
"3608-2507-4951-1686","Dec/2020",6203,"559",1200
"3608-2507-4160-1668","Jun/2022",3472,"022",1300
"3608-2588-4668-1014","Jul/2023",3213,"117",1700
"3608-1682-4394-1631","Jul/2024",2830,"869",2000
"3608-2751-5696-1435","Feb/2022",5972,"819",1700
"3608-2588-5152-1244","Aug/2024",3456,"091",1700
"3608-1682-4005-1558","Mar/2018",8042,"101",1600
"3608-1721-5890-1935","Oct/2022",7193,"015",2000
"3608-2800-4329-1181","Jun/2021",4281,"992",2000
"3608-2751-4005-1014","Dec/2022",5904,"153",1500
"3608-1682-5015-1157","Aug/2022",6492,"143",1400
"3608-2067-5791-1198","Dec/2024",7705,"359",2000
"3608-1782-5458-1198","Jul/2022",6879,"140",2000
"3608-1682-5634-1476","Jan/2020",7821,"663",1000
"3608-2800-5691-1130","Jul/2022",2250,"369",1800
"3608-1782-5459-1761","Jul/2025",4705,"315",1900
"3608-2181-4160-1383","Oct/2022",7314,"375",2000
"3608-2968-4158-1190","Nov/2021",2343,"961",2000
"3608-1682-4344-1617","Aug/2020",3978,"358",2000
"3608-2800-4711-1245","Oct/2023",3694,"047",1500
"3608-2751-5632-1745","Nov/2023",2774,"738",2000
"3608-2751-5791-1745","Mar/2022",3038,"980",1100
"3608-1682-5724-1245","May/2025",2395,"331",1900
"3608-2067-5696-1976","Dec/2020",6047,"013",1500
"3608-2596-5132-1551","Dec/2024",3944,"613",1300
"3608-1682-4580-1163","Nov/2022",3017,"541",1000
"3608-2507-4318-1976","Oct/2019",2512,"730",1800
"3608-2507-4329-1399","Aug/2020",3803,"248",1700
"3608-1682-5551-1465","Jun/2023",6301,"375",1900
"3608-2968-4951-1474","Sep/2025",4360,"148",1300
"3608-1721-5750-1198","Mar/2018",4729,"766",1500
"3608-1782-5750-1032","Sep/2023",6562,"300",1500
"3608-1333-5745-1761","Oct/2018",7978,"124",1700
"3608-2596-4329-1892","Jan/2019",3223,"019",1500
"3608-1682-4344-1668","Nov/2021",5395,"644",1800
"3608-2507-5632-1255","Sep/2023",3040,"204",1100
"3608-2968-5766-1617","Dec/2024",2226,"209",2000
"3608-1192-4711-1322","Feb/2020",2700,"658",1200
"3608-2181-4856-1821","Feb/2025",3006,"670",1600
"3608-1333-4383-1844","Jun/2025",6821,"214",1500
"3608-2968-5696-1646","Mar/2018",5622,"244",1100
"3608-2968-5489-1037","Feb/2022",4796,"682",1200
"3608-2751-5333-1668","Aug/2021",7415,"345",1200
"3608-1395-4344-1190","Jul/2018",7529,"363",1800
"3608-2181-5890-1589","Apr/2024",3903,"717",1800
"3608-1782-5724-1931","Apr/2018",4495,"751",1300
"3608-1721-4711-1377","Mar/2025",7460,"028",1200
"3608-1682-4458-1032","May/2025",6833,"061",1700
"3608-2800-4383-1109","Apr/2019",6368,"491",1400
"3608-2507-5988-1583","Jan/2018",4925,"471",1500
"3608-1721-4383-1761","Aug/2023",4056,"380",1400
"3608-2181-5983-1761","Jun/2022",4362,"931",1400
"3608-2800-5724-1572","Sep/2024",2964,"401",1600
"3608-2751-4668-1278","Jun/2024",2500,"141",1400
"3608-2067-5988-1537","Oct/2023",4624,"513",1700
"3608-1721-4383-1804","Oct/2020",2764,"390",1000
"3608-2067-5691-1637","Apr/2019",3020,"042",1800
"3608-2067-4394-1693","Mar/2022",5791,"122",1600
"3608-1395-4288-1194","Jul/2020",2196,"186",1800
"3608-1395-5132-1188","Apr/2019",3559,"967",1400
"3608-1395-5551-1518","Aug/2023",7396,"932",1500
"3608-2181-4668-1189","Aug/2024",3824,"454",1200
"3608-2507-4994-1381","Oct/2024",3734,"886",1200
"3608-1721-5551-1668","Oct/2023",6564,"492",1200
"3608-1333-5750-1892","Nov/2020",6277,"578",2000
"3608-2067-5459-1442","Oct/2019",7324,"610",2000
"3608-1333-5551-1794","Jan/2020",4249,"308",1200
"3608-1333-5551-1589","Jan/2024",7811,"672",1900
"3608-2181-5696-1623","Dec/2024",3928,"579",1500
"3608-2596-5196-1128","Sep/2021",5290,"436",1900
"3608-1192-4038-1129","Dec/2022",7907,"629",1400
"3608-1192-4318-1053","Nov/2018",6071,"619",1000
"3608-1192-5470-1217","Oct/2020",3831,"525",1000
"3608-2596-5638-1109","Dec/2020",6586,"306",1500
"3608-2800-4711-1572","Nov/2024",4641,"004",1100
"3608-2067-5394-1936","Feb/2024",5930,"136",1500
"3608-1782-5458-1185","Dec/2020",6536,"605",1600
"3608-2507-5038-1109","Jan/2022",6117,"069",1800
"3608-1395-5458-1837","Jan/2025",6398,"862",1700
"3608-2588-5132-1055","Nov/2025",3755,"969",1600
"3608-1395-4329-1931","May/2019",2106,"765",1100
"3608-2596-5407-1968","Mar/2025",5014,"573",1000
"3608-2588-5551-1014","Feb/2018",6400,"326",1000
"3608-1782-4856-1055","Jul/2019",6351,"362",1800
"3608-2968-4951-1109","Nov/2019",6913,"803",1400
"3608-1682-5196-1278","Jun/2025",7353,"532",1500
"3608-1395-4344-1054","Jun/2022",6840,"042",1100
"3608-2751-4580-1157","Oct/2022",7717,"340",1200
"3608-2968-5696-1744","Feb/2021",2695,"941",1600
"3608-2507-4005-1189","Jul/2018",2253,"240",2000
"3608-1682-4038-1157","Mar/2020",7140,"027",1000
"3608-1395-5634-1129","Mar/2023",3499,"402",1600
"3608-1682-4236-1717","Jan/2023",2654,"116",1500
"3608-2588-5459-1931","Oct/2020",5613,"931",1600
"3608-2800-4236-1182","Apr/2024",3465,"960",1300
"3608-2596-5132-1381","Apr/2024",6139,"538",1800
"3608-2968-4160-1660","Apr/2020",3830,"419",2000
"3608-2751-5766-1361","Mar/2019",7400,"190",1700
"3608-1192-5988-1838","Sep/2020",4160,"480",1200
"3608-2181-4711-1381","Mar/2018",2978,"216",1600
"3608-2596-5489-1244","Oct/2020",4770,"919",1600
"3608-2181-4038-1718","Jan/2021",7896,"576",1600
"3608-1192-5015-1014","Feb/2018",7306,"129",2000
"3608-2800-5983-1054","Apr/2019",7002,"691",1100
"3608-2067-4158-1351","Apr/2024",5833,"512",1500
"3608-1395-5015-1968","Sep/2022",3555,"127",1000
"3608-1782-5745-1014","Jan/2022",7414,"444",1300
"3608-1782-4523-1705","Oct/2023",5045,"914",1000
"3608-2507-5724-1056","Dec/2025",2267,"145",1000
"3608-2751-4342-1068","Apr/2020",2751,"660",1300
"3608-2067-5333-1134","Jun/2018",3419,"241",1900
"3608-2596-5407-1839","Nov/2025",6678,"821",1000
"3608-1782-5638-1121","Sep/2018",3563,"861",1100
"3608-2067-4580-1292","Sep/2020",7981,"755",1100
"3608-2596-5459-1465","Jun/2020",6841,"042",1000
"3608-2800-5551-1844","Sep/2018",4170,"090",1200
"3608-1333-5756-1322","Dec/2019",2316,"460",1200
"3608-2596-5030-1916","Sep/2018",7868,"755",1100
"3608-1782-5983-1344","Nov/2022",4668,"000",2000
"3608-1333-4657-1194","Mar/2024",2076,"042",1900
"3608-2800-4394-1931","Feb/2023",6303,"527",1100
"3608-1333-4329-1024","Jan/2019",7433,"444",2000
"3608-2067-5724-1129","Nov/2022",3965,"645",2000
"3608-2751-4383-1795","Oct/2020",5824,"253",1000
"3608-1395-5890-1130","Jan/2018",7703,"068",1500
"3608-1721-5196-1593","Dec/2020",6470,"723",1800
"3608-1192-5132-1686","Jan/2024",7849,"546",1400
"3608-2968-5791-1407","Jun/2024",4217,"713",1000
"3608-1333-4580-1377","Jun/2022",6821,"955",1400
"3608-2596-5333-1597","Dec/2018",2286,"736",1500
"3608-1333-4318-1130","Feb/2025",5441,"173",2000
"3608-1395-4318-1916","Jul/2019",6246,"841",1300
"3608-2181-4668-1217","Feb/2024",5898,"965",1500
"3608-2596-5724-1014","Sep/2024",6707,"411",1000
"3608-2181-4329-1475","Apr/2023",2363,"390",1900
"3608-2751-5551-1682","Mar/2020",4961,"661",1200
"3608-2588-4951-1682","Dec/2023",6940,"972",1400
"3608-2507-4711-1157","Nov/2019",4788,"261",1900
"3608-2588-5634-1220","May/2022",5477,"943",1600
"3608-2596-5983-1157","Dec/2024",2796,"680",2000
"3608-1782-4994-1686","May/2023",7619,"276",1800
"3608-2507-4657-1596","Jun/2019",3232,"622",1400
"3608-2507-4994-1181","May/2023",7668,"028",1300
"3608-2800-5745-1190","Jan/2018",7917,"829",1400
"3608-1682-5766-1435","Jan/2019",7814,"000",1900
"3608-1192-4657-1322","Sep/2018",4610,"475",2000
"3608-2588-5890-1637","May/2018",5309,"548",1000
"3608-1721-5691-1361","Apr/2024",7663,"938",1600
"3608-1333-5196-1394","Jan/2023",6565,"463",2000
"3608-1395-5745-1440","Sep/2020",5172,"387",1400
"3608-2751-5724-1185","Nov/2025",4591,"650",1200
"3608-2596-4342-1056","Jun/2020",4523,"379",1800
"3608-1192-5015-1355","Jun/2025",6109,"004",1900
"3608-2588-5132-1121","Nov/2019",5551,"674",1500
"3608-1782-4383-1140","Apr/2023",2123,"123",1800
"3608-2067-4394-1181","Feb/2019",5762,"037",1600
"3608-1395-5030-1217","Oct/2019",6545,"585",1100
"3608-1721-4383-1435","Oct/2020",2126,"396",1200
"3608-1782-5152-1892","Aug/2024",6132,"326",1000
"3608-1395-5634-1931","Oct/2024",6707,"766",1300
"3608-1192-4951-1194","May/2022",5996,"328",1600
"3608-1333-4458-1244","Sep/2020",4417,"685",1700
"3608-2800-5890-1274","Dec/2018",4328,"221",1400
"3608-2751-4994-1617","May/2021",3524,"023",2000
"3608-2596-4458-1435","Feb/2022",2507,"866",2000
"3608-1721-4657-1032","Dec/2024",4737,"814",1600
"3608-1721-5696-1795","Mar/2024",2998,"941",1600
"3608-2800-4005-1435","Apr/2021",7548,"440",1100
"3608-2588-4657-1693","Jan/2019",4386,"191",1200
"3608-1721-5884-1475","Jul/2024",2635,"889",1600
"3608-1682-5756-1705","Jan/2023",4599,"916",1000
"3608-2800-5745-1931","Oct/2020",2594,"452",1000
"3608-1333-4158-1274","Mar/2018",2436,"569",1300
"3608-1782-4264-1631","Apr/2020",6238,"507",1700
"3608-1682-4445-1583","Jul/2021",7851,"457",2000
"3608-1395-5634-1705","Jan/2020",4303,"540",1600
"3608-2181-4264-1916","Mar/2023",3361,"765",1200
"3608-2181-5756-1900","Dec/2023",4903,"794",1400
"3608-2800-5791-1623","Feb/2023",4029,"057",1400
"3608-2067-4394-1844","Sep/2018",7062,"551",1700
"3608-1192-5394-1157","Sep/2019",7126,"667",1500
"3608-2067-4668-1686","Nov/2022",7999,"724",1100
"3608-2751-5038-1220","Nov/2021",5031,"924",1800
"3608-1333-5038-1129","Jul/2022",3601,"590",1600
"3608-1192-4394-1794","Jun/2024",7445,"393",1100
"3608-1682-4580-1306","Feb/2018",7588,"046",1000
"3608-1333-4668-1976","May/2022",6417,"885",1800
"3608-1682-5745-1198","Nov/2023",7613,"577",1300
"3608-2588-4264-1109","Jan/2023",3952,"716",1100
"3608-2588-5756-1613","Feb/2024",7778,"990",1000
"3608-1682-5394-1660","Nov/2020",3554,"968",1300
"3608-1721-4657-1381","Dec/2023",3894,"899",1600
"3608-1333-5890-1024","Sep/2024",2503,"578",1000
"3608-2507-5489-1837","Dec/2022",2107,"454",1400
"3608-1682-4458-1407","Mar/2024",3008,"447",1100
"3608-2507-4005-1220","Mar/2019",6689,"543",1800
"3608-2067-4264-1673","Dec/2023",2045,"776",1800
"3608-1682-5724-1476","May/2024",2645,"600",1000
"3608-1333-4354-1558","Oct/2023",6104,"760",1200
"3608-2181-5038-1705","Mar/2018",4970,"327",1500
"3608-2800-5890-1188","Apr/2018",7111,"848",1800
"3608-2800-4394-1394","Jun/2021",2824,"088",1000
"3608-2800-5983-1189","Apr/2021",7225,"346",1200
"3608-2588-5691-1322","May/2018",6868,"721",1200
"3608-2181-5890-1134","Feb/2025",4394,"431",1300
"3608-2596-4580-1344","Nov/2025",5629,"975",1500
"3608-2751-4383-1837","Mar/2020",7360,"005",1500
"3608-1192-5884-1915","Jan/2022",6452,"356",1100
"3608-1192-4160-1718","Sep/2022",4707,"850",1800
"3608-2507-4038-1572","Oct/2024",6208,"754",2000
"3608-1395-4657-1795","Oct/2018",2525,"785",1600
"3608-2968-4005-1355","Aug/2020",7270,"724",1300
"3608-2067-4445-1094","Jul/2020",7701,"403",1000
"3608-1192-4038-1637","Mar/2018",1970,"424",1600
"3608-2181-4458-1900","May/2025",5459,"328",1700
"3608-1682-5638-1475","Jan/2023",7981,"390",1400
"3608-2181-5632-1292","Dec/2020",5783,"154",1800
"3608-2588-5333-1188","Apr/2025",7864,"652",1000
"3608-2800-5988-1983","Jun/2018",2850,"173",2000
"3608-2596-5745-1052","Nov/2023",5994,"362",1700
"3608-2181-4005-1037","Oct/2018",2496,"219",1300
"3608-2181-5132-1589","Jan/2023",6161,"492",1000
"3608-2751-4288-1558","Oct/2023",7976,"635",1200
"3608-2067-4264-1976","Jul/2019",5876,"304",1900
"3608-1395-5750-1794","Nov/2018",7382,"557",1500
"3608-1682-5196-1306","Dec/2024",3554,"832",1100
"3608-2968-4005-1130","Apr/2021",5806,"539",1800
"3608-1721-4580-1407","Oct/2021",7342,"973",1600
"3608-1682-5724-1052","Oct/2020",4243,"975",1100
"3608-1333-5745-1009","Jun/2020",4401,"719",2000
"3608-1721-4236-1435","Jul/2022",5149,"482",1800
"3608-2507-5766-1215","Sep/2019",5939,"940",1800
"3608-2800-4344-1717","Sep/2021",4942,"757",1600
"3608-2507-4354-1301","Apr/2023",4382,"074",1200
"3608-2588-5196-1518","Apr/2024",2250,"693",1400
"3608-2067-4160-1428","Jun/2025",2855,"865",1400
"3608-1395-5696-1589","Jan/2022",6091,"664",1300
"3608-1333-5030-1245","Dec/2018",4051,"716",1300
"3608-2181-4994-1053","Sep/2019",2369,"247",1300
"3608-2588-4951-1383","Jan/2024",6264,"917",2000
"3608-2507-5489-1301","Mar/2021",3621,"991",1100
"3608-2588-4158-1014","Apr/2025",6580,"188",1000
"3608-2181-5988-1551","Sep/2022",7428,"554",1700
"3608-1333-4951-1109","Jul/2021",7281,"264",1200
"3608-1395-5638-1255","Jun/2018",5453,"668",1900
"3608-2751-4458-1215","Oct/2024",5102,"390",1300
"3608-1682-4342-1844","May/2023",5346,"196",1200
"3608-2751-5634-1300","Dec/2020",4969,"244",1700
"3608-2588-5745-1821","Aug/2018",2130,"064",1400
"3608-2181-5632-1936","Nov/2024",4310,"863",1000
"3608-1192-4580-1255","Sep/2021",5412,"485",1300
"3608-1721-4158-1589","Jan/2025",4661,"125",1100
"3608-2181-5766-1795","Aug/2022",3008,"041",1500
"3608-2800-4657-1194","Feb/2018",2382,"546",1700
"3608-2507-4711-1435","Mar/2023",4007,"076",1200
"3608-2067-5333-1623","Apr/2025",2735,"958",1500
"3608-2181-4458-1551","Mar/2025",2577,"513",1600
"3608-2596-5407-1936","Mar/2018",6288,"462",1400
"3608-2751-4264-1214","Apr/2022",2999,"430",1400
"3608-1395-4318-1572","Dec/2020",6289,"409",1900
"3608-2181-4580-1440","Mar/2022",2056,"627",1700
"3608-2968-5724-1474","Nov/2023",2407,"753",1700
"3608-2751-5030-1960","Feb/2019",5367,"644",1300
"3608-2588-5750-1603","Feb/2024",3327,"286",1300
"3608-2067-4445-1024","Mar/2020",7854,"264",2000
"3608-1782-4458-1844","Jan/2022",6922,"874",1800
"3608-2596-5458-1761","Mar/2023",3037,"043",1200
"3608-1721-5766-1589","Dec/2022",4283,"461",1500
"3608-2596-4994-1705","Feb/2019",3286,"837",1700
"3608-2181-5745-1244","Oct/2025",2383,"635",1500
"3608-1192-4158-1163","Aug/2020",3131,"954",1100
"3608-2181-4711-1474","Mar/2023",4924,"354",1800
"3608-1721-5791-1053","Mar/2018",3230,"078",1600
"3608-1192-4856-1844","May/2018",3687,"814",1100
"3608-2751-5196-1163","Mar/2024",2279,"485",1800
"3608-2751-5724-1983","May/2023",7637,"018",1000
"3608-2067-5132-1381","Jan/2022",5824,"472",1100
"3608-2181-5152-1214","Apr/2022",8041,"416",1400
"3608-1333-5015-1537","Apr/2020",5242,"459",1000
"3608-1782-4458-1198","Jun/2018",2849,"728",2000
"3608-2596-4354-1344","May/2018",2352,"212",1300
"3608-1395-4523-1377","Jul/2022",5894,"852",1000
"3608-1721-5551-1660","Apr/2024",3529,"040",1400
"3608-1333-4394-1474","Oct/2022",3546,"079",2000
"3608-1721-5988-1407","Dec/2020",4379,"040",1000
"3608-1682-4383-1428","Oct/2025",7564,"874",1900
"3608-1395-5333-1900","Jan/2018",5983,"565",1900
"3608-1192-5632-1121","Aug/2023",3882,"952",1900
"3608-2968-4344-1056","May/2022",4879,"182",1200
"3608-1333-4038-1717","May/2023",4526,"904",2000
"3608-2800-4394-1306","May/2023",6822,"911",2000
"3608-1333-4951-1844","May/2020",2947,"192",1500
"3608-2181-4354-1837","Jul/2020",6154,"178",1900
"3608-2751-5489-1435","Aug/2025",8027,"746",1200
"3608-2800-4005-1245","Nov/2025",6219,"031",1200
"3608-1395-4318-1381","Jul/2025",2188,"698",1200
"3608-2507-5132-1134","Nov/2024",2142,"183",1300
"3608-2067-5407-1583","Dec/2022",7758,"795",1100
"3608-2751-5152-1558","Aug/2023",2073,"803",1200
"3608-2596-4394-1597","Dec/2021",3599,"388",1300
"3608-2751-5884-1377","Jun/2022",4033,"958",1400
"3608-2067-4580-1121","Nov/2021",3836,"194",1200
"3608-2751-4354-1128","Sep/2024",4126,"131",1500
"3608-2751-4394-1189","Jul/2025",2025,"471",1200
"3608-2800-5988-1032","Aug/2021",2270,"041",1000
"3608-1333-4657-1497","Nov/2019",4002,"373",1300
"3608-2800-4005-1968","May/2019",7052,"661",1800
"3608-2968-5691-1637","Sep/2022",4379,"078",1000
"3608-2751-4344-1465","Feb/2023",6335,"313",1700
"3608-2507-4318-1623","Jun/2018",2261,"424",1600
"3608-1333-5766-1892","Sep/2024",3634,"552",1600
"3608-2067-4236-1999","Dec/2025",3776,"599",1200
"3608-2800-4383-1717","May/2020",5641,"986",1600
"3608-1333-5407-1265","Dec/2021",6177,"976",1700
"3608-2181-5691-1351","Jan/2019",6232,"303",1100
"3608-1721-5696-1009","May/2022",6599,"021",1000
"3608-2751-5750-1744","Feb/2020",7698,"431",1800
"3608-1395-5394-1064","Mar/2025",7966,"254",1700
"3608-1682-4523-1705","Apr/2024",3543,"294",2000
"3608-2588-5394-1475","Jul/2020",8020,"521",2000
"3608-2588-5750-1821","Feb/2019",2770,"120",1600
"3608-2507-4856-1497","Jun/2025",7018,"957",1800
"3608-1192-5983-1497","May/2020",6881,"844",1600
"3608-1192-5791-1705","Sep/2020",3397,"549",1000
"3608-2968-4856-1440","Feb/2024",6623,"305",1200
"3608-1721-4711-1693","Jul/2021",7186,"441",1400
"3608-1782-4445-1134","Jun/2025",6170,"862",1300
"3608-2968-5691-1383","Sep/2021",2988,"923",1300
"3608-2751-4856-1198","Dec/2024",6472,"148",1800
"3608-2751-5884-1518","Apr/2018",3629,"613",1700
"3608-1333-4856-1744","Apr/2024",7152,"473",1100
"3608-2968-5015-1189","Sep/2023",2252,"052",1500
"3608-1782-5030-1668","Dec/2023",2694,"412",1300
"3608-1333-5030-1407","Dec/2018",2017,"723",1500
"3608-2181-4994-1214","Nov/2024",5346,"619",1500
"3608-1682-5030-1629","Jul/2022",5181,"939",1200
"3608-1721-4657-1056","Mar/2020",6875,"141",1700
"3608-1395-4657-1407","May/2021",2216,"629",1300
"3608-2800-5333-1037","Feb/2018",6933,"304",1100
"3608-1782-4344-1182","Dec/2023",3894,"045",1400
"3608-2507-4236-1194","Feb/2024",2212,"078",1800
"3608-1395-4951-1198","Apr/2020",5354,"504",1000
"3608-2588-5489-1109","Aug/2025",3604,"042",1000
"3608-2596-5696-1718","Sep/2024",3933,"833",1900
"3608-2507-5983-1244","Oct/2022",3336,"110",1100
"3608-1721-5696-1383","Aug/2023",7083,"653",1800
"3608-2181-5988-1394","Nov/2020",2448,"752",1700
"3608-2507-5196-1344","Dec/2023",3616,"344",1000
"3608-1782-5152-1518","Aug/2019",6587,"928",2000
"3608-1721-5632-1795","Dec/2020",6278,"776",1800
"3608-1782-4264-1465","Jan/2021",3145,"161",2000
"3608-2596-5458-1121","Nov/2025",7789,"359",1300
"3608-1333-4236-1828","Jul/2018",3618,"872",1400
"3608-1192-5489-1668","Aug/2018",7441,"155",1400
"3608-2507-5470-1705","Jul/2018",6108,"597",2000
"3608-2588-5333-1960","Apr/2023",5758,"656",1600
"3608-2751-5724-1476","Aug/2023",2818,"332",1500
"3608-2800-5407-1794","Oct/2023",4398,"314",1100
"3608-2751-4523-1055","Feb/2025",2635,"861",1200
"3608-1721-5750-1844","Dec/2019",6196,"935",1400
"3608-2800-4951-1518","Jun/2024",2758,"791",1200
"3608-1682-5724-1300","Dec/2022",3048,"194",1400
"3608-2067-5638-1856","Apr/2021",4466,"924",1600
"3608-2596-4288-1603","Nov/2019",7436,"649",1000
"3608-2067-4383-1551","May/2018",3206,"179",1600
"3608-2588-5038-1892","May/2023",2678,"890",1700
"3608-1395-5333-1140","Jun/2022",3950,"790",1700
"3608-2067-4354-1377","Mar/2024",6200,"512",1100
"3608-1721-5983-1976","Jul/2024",6214,"953",1700
"3608-2588-4160-1024","Feb/2025",2659,"293",2000
"3608-2181-5551-1361","May/2024",5879,"800",1900
"3608-2751-5691-1198","Jun/2023",5762,"212",1400
"3608-2968-4445-1399","Jun/2018",7766,"439",1000
"3608-2751-5696-1518","Dec/2024",5864,"620",1300
"3608-1192-4523-1744","Mar/2020",3618,"523",1700
"3608-2588-4342-1134","Oct/2022",6067,"878",1000
"3608-2067-5691-1673","Nov/2022",5123,"057",1400
"3608-2588-4264-1980","Sep/2025",7828,"415",1900
"3608-2596-5038-1121","Jan/2024",4722,"232",1300
"3608-1682-5152-1474","Apr/2023",4094,"821",1500
"3608-2181-5551-1668","Oct/2023",6985,"001",1200
"3608-2588-5988-1322","Dec/2020",7740,"253",1800
"3608-1721-4342-1024","Nov/2021",7565,"932",1700
"3608-2507-5983-1892","Aug/2021",4160,"682",1800
"3608-2751-5015-1157","Oct/2020",4880,"299",1600
"3608-1721-5489-1190","Aug/2018",2943,"157",1200
"3608-1192-5745-1244","May/2018",2023,"610",1300
"3608-2181-4236-1795","Jul/2024",7739,"901",1000
"3608-2751-5884-1292","Jun/2022",7242,"823",1900
"3608-2507-4005-1551","Apr/2020",4920,"045",1200
"3608-1682-5407-1613","Sep/2019",2917,"037",1100
"3608-1682-5632-1188","Jun/2018",3698,"680",1000
"3608-1721-4288-1185","Sep/2023",5445,"902",1300
"3608-1721-4580-1182","Apr/2025",7032,"421",2000
"3608-2968-5551-1140","Aug/2025",2960,"240",1300
"3608-1682-5791-1440","Apr/2019",5653,"728",1800
"3608-2968-5015-1428","Mar/2025",6724,"287",1600
