"ccn","validthru","key","pin","quota"
"3608-2507-4038-1407","Apr/2018",2423,"859",1800
"3608-1682-5459-1121","Apr/2024",3909,"633",1100
"3608-1682-5458-1292","Mar/2019",6765,"920",1600
"3608-1721-5632-1837","Feb/2024",7815,"244",1300
"3608-2067-4318-1518","Aug/2021",3715,"955",1400
"3608-2507-4445-1693","May/2021",7416,"210",1400
"3608-2588-5988-1686","Jul/2020",5740,"406",1000
"3608-2751-5634-1936","Jan/2020",7956,"350",1200
"3608-2596-4236-1428","Feb/2018",2486,"467",1100
"3608-2596-5884-1583","Apr/2023",2919,"145",2000
"3608-1192-5459-1322","Mar/2024",6380,"474",2000
"3608-2588-5489-1038","Aug/2022",5233,"205",1400
"3608-1682-5691-1614","Nov/2023",4198,"234",2000
"3608-1721-4394-1038","Feb/2019",3388,"065",2000
"3608-2800-5638-1646","Oct/2025",6002,"232",1100
"3608-2181-4668-1054","Mar/2019",7552,"176",1300
"3608-1682-5890-1121","Dec/2018",2987,"198",1400
"3608-2588-4354-1745","Aug/2019",2569,"141",2000
"3608-2968-5015-1465","Jul/2019",4616,"027",1900
"3608-2596-5459-1597","Mar/2019",3130,"106",1400
"3608-2181-5489-1032","Jan/2024",5470,"588",2000
"3608-1192-4354-1838","May/2024",6890,"469",1000
"3608-2751-5890-1915","Dec/2021",4671,"233",1200
"3608-1682-5333-1589","May/2022",7339,"029",1800
"3608-2800-4994-1976","May/2018",4298,"136",2000
"3608-2067-4318-1055","Mar/2018",4321,"331",2000
"3608-2596-5152-1682","Dec/2023",7966,"482",1600
"3608-2968-5696-1572","Nov/2021",3018,"492",1100
"3608-1782-4038-1916","Nov/2023",3120,"166",1100
"3608-2596-5724-1322","Mar/2018",6984,"816",1100
"3608-2751-5132-1744","Dec/2019",3566,"863",1300
"3608-2751-4236-1407","Dec/2018",6161,"170",1000
"3608-1192-4264-1660","Apr/2021",6442,"444",1200
"3608-2596-5791-1428","May/2024",3546,"667",1900
"3608-1192-5489-1157","Dec/2018",4439,"733",1300
"3608-1395-5632-1217","Dec/2022",3240,"338",1500
"3608-2588-5750-1351","Nov/2022",6416,"832",1800
"3608-1782-4458-1064","May/2025",6661,"416",1300
"3608-1782-5632-1614","Feb/2022",4841,"263",1200
"3608-2968-4458-1140","Aug/2020",7791,"166",1700
"3608-1782-5196-1217","Dec/2024",6728,"611",1500
"3608-2588-4668-1053","Dec/2023",3632,"061",1300
"3608-2751-5884-1915","Nov/2024",6079,"785",1800
"3608-1682-4342-1056","Aug/2022",2486,"256",1600
"3608-1782-4344-1355","Mar/2018",2003,"900",1300
"3608-2751-4445-1804","Feb/2024",4659,"289",1800
"3608-2968-4318-1745","Jan/2024",2767,"132",1400
"3608-1721-4160-1475","Jul/2023",7597,"326",1500
"3608-1192-4657-1407","Nov/2018",5017,"766",1200
"3608-2067-4711-1381","May/2022",7173,"402",1400
"3608-2507-5030-1322","Sep/2023",5340,"169",1800
"3608-2181-4038-1673","Mar/2024",2730,"367",1600
"3608-2507-4236-1960","Nov/2022",7071,"104",1800
"3608-2507-4354-1189","Jul/2024",6335,"626",1900
"3608-1192-4288-1274","Nov/2021",5114,"251",1500
"3608-2181-5983-1130","Feb/2018",7148,"181",2000
"3608-2751-5333-1596","Apr/2023",7768,"756",1000
"3608-1333-4160-1935","Jun/2025",6990,"665",1700
"3608-2588-4951-1442","Jan/2019",4368,"678",1900
"3608-1192-4264-1646","Jan/2023",2096,"007",1900
"3608-1333-4236-1181","Aug/2019",7711,"719",1000
"3608-1395-4711-1828","Mar/2019",2308,"709",1700
"3608-1682-5724-1064","Jun/2021",6385,"502",1000
"3608-2596-5394-1134","Oct/2022",2517,"857",1500
"3608-1395-4458-1682","Sep/2020",2486,"125",1300
"3608-2596-4523-1915","Dec/2021",3527,"919",1900
"3608-2181-5015-1274","Oct/2023",6505,"946",1200
"3608-1395-4523-1686","Dec/2020",3907,"864",2000
"3608-2067-5983-1980","Oct/2019",6151,"890",1100
"3608-2800-4668-1381","Oct/2024",6820,"476",1000
"3608-2968-5890-1381","Oct/2021",2726,"311",2000
"3608-1395-4158-1306","Nov/2022",5616,"783",1900
"3608-1395-5691-1383","Sep/2020",3402,"424",1100
"3608-2181-5333-1344","Mar/2020",3211,"812",1900
"3608-2067-4236-1718","Jul/2019",7789,"303",2000
"3608-2751-5132-1856","Aug/2022",7257,"897",1500
"3608-1192-4668-1009","Nov/2019",5797,"126",1100
"3608-2181-5132-1038","Nov/2023",3973,"907",1000
"3608-1782-4288-1837","Feb/2019",4748,"747",1600
"3608-1682-4458-1614","Nov/2022",2121,"239",1400
"3608-2588-4342-1475","Mar/2021",4354,"465",1700
"3608-1395-5132-1399","Oct/2023",6496,"153",1300
"3608-1721-5988-1056","Apr/2022",5770,"585",1100
"3608-1721-4523-1220","Feb/2020",3074,"997",1200
"3608-2800-5458-1322","Oct/2018",2661,"300",1500
"3608-2751-4329-1976","Feb/2024",2309,"443",1000
"3608-2588-4445-1440","Mar/2021",3406,"869",1900
"3608-2181-5015-1278","Sep/2023",7661,"919",1300
"3608-2596-4158-1646","Sep/2021",5724,"281",1800
"3608-2751-5459-1265","Dec/2021",7633,"006",1700
"3608-2751-4383-1497","Oct/2023",4534,"595",1200
"3608-2507-4856-1440","May/2023",3219,"060",1000
"3608-1721-5489-1960","Aug/2025",6552,"043",1200
"3608-2751-4318-1344","Oct/2023",3158,"189",1300
"3608-1782-5030-1394","May/2024",4496,"638",1200
"3608-2507-4264-1435","Oct/2023",7908,"194",1000
"3608-2800-4354-1804","May/2021",7988,"690",2000
"3608-1333-5489-1475","Jul/2019",2558,"633",1800
"3608-1782-4458-1009","Feb/2024",2307,"213",1300
"3608-2968-5470-1856","Jan/2022",7584,"067",1000
"3608-2507-5696-1140","Dec/2022",4451,"206",1200
"3608-1721-5696-1052","Dec/2018",3746,"531",1500
"3608-2181-5724-1130","Aug/2020",6273,"909",1500
"3608-1333-4318-1828","Sep/2024",3778,"599",1300
"3608-2596-5459-1064","Apr/2018",6203,"615",1900
"3608-2968-4445-1617","Jun/2020",3714,"157",1000
"3608-2968-5884-1916","Nov/2018",3378,"321",1400
"3608-2588-5988-1009","Sep/2022",2363,"374",1300
"3608-1782-4668-1931","Mar/2021",6105,"561",1500
"3608-1721-5333-1064","Aug/2024",6700,"821",1500
"3608-2800-4445-1631","Aug/2023",3733,"036",1700
"3608-2181-4342-1960","Mar/2023",7737,"895",1500
"3608-1333-5489-1009","Oct/2020",6364,"796",1000
"3608-1333-4458-1583","Nov/2019",2636,"303",2000
"3608-2596-5030-1613","May/2020",5940,"604",1600
"3608-2181-5745-1194","Jun/2022",7771,"288",1000
"3608-1721-5459-1821","May/2025",4356,"818",1400
"3608-2968-5030-1185","Mar/2025",2939,"424",1000
"3608-1682-4264-1377","Aug/2019",3141,"901",1100
"3608-2968-4318-1322","Aug/2023",6274,"200",1300
"3608-2968-4158-1892","Jun/2023",7672,"224",1300
"3608-1782-5394-1968","Jul/2024",2591,"894",1300
"3608-2596-5333-1476","Dec/2024",3657,"789",2000
"3608-2968-5750-1037","Jul/2025",7923,"480",1900
"3608-2067-5458-1718","Apr/2022",4740,"649",1200
"3608-2067-5394-1551","Nov/2022",6077,"982",1300
"3608-1192-5632-1052","Jan/2023",6782,"563",1400
"3608-1682-4158-1121","Jul/2024",3962,"887",1700
"3608-2588-5407-1718","May/2022",5768,"853",1600
"3608-2596-5884-1935","Oct/2021",3323,"361",1400
"3608-2800-5015-1892","Nov/2023",6006,"424",1000
"3608-1782-4580-1038","Sep/2020",7631,"745",1000
"3608-1333-5551-1976","Mar/2019",7377,"373",1700
"3608-1333-4038-1128","Aug/2020",3736,"435",1800
"3608-2588-5638-1613","Feb/2023",3800,"188",1700
"3608-1782-4236-1999","Jun/2019",5843,"134",1200
"3608-2968-5884-1682","Feb/2021",5691,"126",1000
"3608-1682-4711-1718","May/2019",4664,"715",1000
"3608-2181-5634-1583","Dec/2018",4463,"719",1600
"3608-1192-5196-1646","Jan/2024",6660,"400",2000
"3608-1333-4994-1892","Aug/2019",2204,"854",1100
"3608-2751-5030-1551","Dec/2023",4369,"255",1300
"3608-1682-4288-1053","May/2023",3379,"919",1100
"3608-2181-5696-1682","Nov/2021",4745,"524",1400
"3608-1682-5489-1682","Jan/2025",4315,"671",1800
"3608-1782-4329-1216","Dec/2021",4350,"437",1200
"3608-2588-5196-1128","May/2024",3286,"207",1900
"3608-2751-5791-1465","Oct/2019",2315,"138",2000
"3608-2800-4236-1255","Sep/2022",6364,"970",1800
"3608-1721-5632-1629","Aug/2019",6183,"290",1900
"3608-2596-5038-1322","Oct/2023",7920,"056",1000
"3608-2968-5132-1476","Feb/2019",5721,"490",1400
"3608-2751-4329-1094","Jul/2020",3434,"898",1100
"3608-1721-4711-1428","May/2021",5381,"500",1100
"3608-2968-5458-1980","Jan/2019",2802,"153",1000
"3608-1682-5015-1001","Sep/2019",4147,"329",1000
"3608-2067-4394-1761","Nov/2022",3651,"391",1700
"3608-2181-5691-1916","Nov/2023",3359,"704",1900
"3608-2588-4318-1837","Nov/2018",6164,"504",1800
"3608-2507-5132-1583","Sep/2024",3264,"778",1000
"3608-1721-4383-1572","Jun/2021",2526,"171",1100
"3608-2968-5333-1094","Jul/2021",4360,"926",1200
"3608-1721-4856-1440","Jan/2024",6510,"606",1700
"3608-2751-4354-1916","Mar/2018",3428,"971",1300
"3608-1682-5152-1551","Dec/2022",2663,"674",1100
"3608-2507-5791-1442","Aug/2019",6014,"494",2000
"3608-1192-4951-1265","Mar/2020",7122,"532",2000
"3608-1721-4580-1915","Dec/2024",4866,"913",1500
"3608-2751-4158-1614","Jan/2019",5599,"889",1600
"3608-1192-5988-1009","Jul/2024",4096,"907",1000
"3608-2800-5196-1705","Aug/2021",6706,"607",1000
"3608-1192-5489-1189","Feb/2018",2056,"278",1400
"3608-1682-5724-1157","Feb/2025",3340,"874",1000
"3608-2800-4329-1278","Jan/2018",6268,"102",1400
"3608-2596-5152-1278","Dec/2018",6340,"295",1100
"3608-2067-5750-1130","Dec/2018",7367,"918",1500
"3608-2588-4005-1216","Aug/2024",2556,"253",1700
"3608-2181-5983-1518","Mar/2023",5539,"359",1800
"3608-1395-5132-1265","Apr/2023",7526,"080",1400
"3608-2968-4288-1037","Sep/2022",3664,"275",1500
"3608-1721-5459-1976","Jul/2019",2676,"800",1300
"3608-2181-4038-1838","Jul/2025",6459,"867",1000
"3608-1682-5458-1121","Jun/2019",6776,"064",1500
"3608-2800-4657-1474","Jan/2020",6290,"063",1300
"3608-2507-5489-1215","Aug/2024",2878,"817",1900
"3608-2507-5152-1617","Sep/2021",5410,"962",1300
"3608-2181-5152-1394","Jul/2018",2983,"406",1000
"3608-1782-5750-1185","Sep/2025",3434,"803",1800
"3608-1721-5152-1344","May/2019",3369,"768",1500
"3608-2507-5132-1960","Nov/2024",7935,"008",1900
"3608-2588-4038-1839","May/2021",6718,"892",1000
"3608-1721-4342-1915","Jul/2023",5822,"388",1800
"3608-1782-5766-1821","Nov/2021",2586,"307",1400
"3608-2800-5724-1837","Jan/2020",7483,"817",1000
"3608-2181-4445-1682","Oct/2018",3062,"265",1500
"3608-2596-5791-1839","May/2023",3255,"652",2000
"3608-2507-5696-1668","Jan/2025",6516,"291",1800
"3608-2507-5791-1190","Nov/2019",7024,"865",1600
"3608-2800-5632-1744","Nov/2020",6237,"314",1600
"3608-1192-4158-1128","Jan/2025",7446,"838",1300
"3608-1721-4236-1631","May/2018",3470,"993",1300
"3608-2800-5988-1215","Nov/2024",6548,"902",1000
"3608-2507-5988-1121","Dec/2022",6990,"911",1200
"3608-1192-4668-1583","Jul/2019",4437,"258",1300
"3608-1395-4383-1968","Dec/2018",3579,"011",1900
"3608-2800-5745-1745","Apr/2019",2716,"929",1700
"3608-2800-4458-1629","Apr/2024",7539,"560",1600
"3608-1782-5394-1960","Feb/2022",2437,"687",1900
"3608-1192-5634-1001","Apr/2021",7624,"581",1300
"3608-2507-5458-1190","Sep/2023",7044,"293",1200
"3608-2588-5132-1804","Nov/2025",3778,"895",1000
"3608-1333-4668-1377","Nov/2018",4612,"120",1300
"3608-2507-5638-1128","Sep/2024",6356,"338",1300
"3608-2751-4394-1190","Aug/2019",5919,"315",1900
"3608-2507-4668-1828","Sep/2019",5950,"699",1900
"3608-1395-5551-1892","Aug/2023",2897,"772",1100
"3608-1782-5756-1198","Oct/2018",6552,"836",1200
"3608-2588-5030-1839","Aug/2022",5996,"965",1200
"3608-1395-4711-1660","Aug/2019",7847,"144",1800
"3608-1682-4445-1194","Dec/2025",2500,"246",1100
"3608-1395-5724-1274","Dec/2021",2742,"135",1100
"3608-2800-5756-1673","Mar/2021",5341,"350",1700
"3608-1721-5756-1245","Jul/2019",5248,"549",1100
"3608-1782-5696-1322","Jun/2019",7673,"371",1200
"3608-2181-4994-1130","Nov/2019",2982,"995",2000
"3608-1682-5407-1718","Dec/2022",6547,"571",1600
"3608-2751-5333-1383","Nov/2018",2075,"459",1100
"3608-1192-5632-1394","Jul/2018",6236,"409",1300
"3608-2596-5407-1537","Oct/2018",3156,"320",1500
"3608-1395-4342-1476","Jan/2020",2935,"501",1100
"3608-1395-5890-1001","Nov/2021",7583,"815",1800
"3608-2588-4005-1189","Feb/2021",3419,"221",1200
"3608-2800-4383-1198","Mar/2023",6319,"670",1100
"3608-1682-5196-1214","Jul/2018",7909,"738",1400
"3608-2067-5459-1194","Jan/2020",2668,"841",1800
"3608-2181-5459-1935","Nov/2024",4545,"619",1300
"3608-2751-4236-1795","Dec/2018",5489,"988",1400
"3608-2067-4951-1589","Oct/2018",5402,"832",1000
"3608-1721-5756-1936","Apr/2023",3670,"107",1400
"3608-2067-4342-1214","Jul/2018",5323,"665",2000
"3608-2507-5551-1361","May/2024",4118,"992",1300
"3608-2596-4394-1916","Aug/2019",6185,"792",1100
"3608-2751-4344-1163","Feb/2023",4360,"953",1500
"3608-1192-5394-1344","Feb/2023",2250,"610",1100
"3608-2596-4458-1265","Jun/2023",7181,"664",1100
"3608-1782-5196-1518","Aug/2024",4796,"765",1600
"3608-1721-4711-1274","May/2024",3212,"366",1400
"3608-1782-5333-1220","Nov/2018",5103,"621",1000
"3608-2800-4657-1399","Oct/2022",4417,"293",1000
"3608-2507-5030-1220","Apr/2020",4448,"723",1300
"3608-2181-5132-1631","Jul/2023",5711,"632",1600
"3608-2596-5988-1613","Sep/2020",3244,"371",1600
"3608-2968-5632-1383","Aug/2022",5477,"491",1900
"3608-1192-5015-1344","May/2025",5832,"691",1300
"3608-2596-4668-1821","Apr/2022",2228,"396",1000
"3608-1682-5890-1292","Feb/2023",4112,"581",1700
"3608-2181-4342-1537","May/2019",7729,"238",1700
"3608-1782-4383-1980","Jan/2025",6481,"139",1500
"3608-1782-4994-1693","Mar/2025",3300,"478",2000
"3608-1782-4342-1130","Mar/2023",7142,"130",1400
"3608-1721-4383-1668","Aug/2021",7389,"138",1600
"3608-1682-4394-1497","Aug/2023",6803,"394",2000
"3608-2067-4951-1024","May/2024",3515,"537",1400
"3608-2067-5030-1278","Mar/2025",2811,"776",1400
"3608-2968-4005-1009","Nov/2025",3594,"248",1500
"3608-1782-5890-1589","Jul/2018",4651,"581",2000
"3608-1192-4354-1673","Jan/2019",3903,"304",1400
"3608-2181-4668-1052","Dec/2019",6927,"988",1200
"3608-1721-4394-1265","Apr/2025",6470,"372",2000
"3608-2181-4394-1551","Apr/2023",3246,"201",1800
"3608-1682-5196-1064","Mar/2023",8042,"293",1900
"3608-2751-5015-1745","Jun/2022",8003,"989",1100
"3608-2800-5983-1056","Nov/2021",3897,"138",1800
"3608-1192-5766-1292","Sep/2024",7732,"190",1600
"3608-2968-4318-1182","Jan/2023",3874,"455",1900
"3608-1721-5696-1794","Jun/2018",5545,"852",1400
"3608-2588-4005-1795","Jan/2021",6080,"596",1200
"3608-2596-5632-1128","Dec/2024",2335,"763",2000
"3608-1682-5884-1377","Aug/2022",4229,"738",1700
"3608-1395-4394-1475","Dec/2018",3450,"208",1300
"3608-2800-5551-1301","Feb/2025",2537,"560",1400
"3608-2800-5196-1440","Feb/2022",7496,"239",2000
"3608-1333-4236-1475","Aug/2025",6496,"670",1600
"3608-2596-5333-1837","Apr/2018",2824,"599",1500
"3608-2181-5634-1306","Dec/2018",2753,"639",1900
"3608-2596-4158-1198","Jun/2023",2028,"306",1100
"3608-2968-4657-1613","Oct/2020",5742,"117",1200
"3608-2067-4344-1292","Jul/2020",3405,"414",1300
"3608-2181-4951-1442","Mar/2022",6521,"060",2000
"3608-2067-5756-1014","Mar/2019",2756,"774",1800
"3608-1782-4354-1214","Apr/2018",7318,"611",1800
"3608-1192-4657-1344","Jan/2020",2927,"525",1200
"3608-2800-4458-1983","Dec/2022",5860,"875",1400
"3608-2596-4951-1056","Jan/2025",7218,"153",1700
"3608-1395-5152-1465","Apr/2024",5058,"660",1800
"3608-2596-5632-1265","Jul/2022",6922,"295",1200
"3608-2968-4458-1198","Feb/2018",3059,"558",1900
"3608-1682-5884-1053","Jul/2018",6961,"990",1100
"3608-2751-5756-1900","Sep/2024",2046,"297",1100
"3608-1395-5551-1718","Jul/2020",7092,"045",1400
"3608-2751-4856-1705","Apr/2018",2526,"783",1500
"3608-2968-5459-1052","Sep/2021",7457,"901",1700
"3608-2588-4329-1265","Jul/2023",3272,"006",1300
"3608-1682-4318-1440","May/2020",4859,"213",1100
"3608-2968-4458-1596","Dec/2024",3535,"317",1300
"3608-2968-4668-1474","Jan/2021",2672,"199",1600
"3608-1682-5152-1572","Jul/2021",7518,"297",1600
"3608-2800-4038-1245","Dec/2025",2757,"249",1500
"3608-2067-4458-1717","Oct/2024",2496,"859",2000
"3608-2588-4038-1220","Dec/2018",2360,"023",1700
"3608-2968-5038-1673","Dec/2025",6195,"216",1200
"3608-1682-4354-1705","Aug/2022",6384,"107",1700
"3608-2596-4994-1980","Jul/2020",4715,"300",2000
"3608-2800-4288-1056","Jan/2019",3223,"366",1500
"3608-1333-4318-1361","Oct/2022",4236,"969",1500
"3608-1721-5724-1440","Jul/2018",5864,"154",1800
"3608-2596-5634-1121","Jan/2025",3141,"110",1500
"3608-2507-5756-1024","Apr/2023",6157,"770",1600
"3608-2507-5489-1188","Apr/2023",6989,"183",1600
"3608-2751-4394-1900","Jan/2020",7100,"216",1000
"3608-1395-4005-1220","Jan/2022",4187,"886",1700
"3608-2800-5132-1804","Jun/2024",3010,"335",1800
"3608-2596-4158-1717","Oct/2023",2096,"835",1800
"3608-2800-4951-1009","May/2020",6762,"699",1500
"3608-2800-4236-1936","Mar/2018",4012,"163",1700
"3608-1395-4005-1064","Dec/2021",4741,"328",1100
"3608-2596-5691-1623","Dec/2022",4433,"463",1600
"3608-1782-5745-1551","Dec/2018",2199,"776",1000
"3608-2596-5030-1960","Jan/2023",7711,"858",1800
"3608-2507-5988-1931","Sep/2018",4376,"002",1300
"3608-2751-5196-1068","Jun/2019",2797,"311",1800
"3608-1395-4158-1617","Aug/2020",6822,"708",1900
"3608-1782-5983-1465","May/2018",2090,"523",1700
"3608-1192-5988-1094","Oct/2021",4996,"320",1100
"3608-2751-5766-1936","Feb/2023",5881,"664",1000
"3608-2181-4288-1745","Sep/2021",8049,"414",1900
"3608-2507-5196-1597","Dec/2020",2758,"258",2000
"3608-2800-5489-1032","Aug/2022",5300,"249",1800
"3608-2588-5551-1377","Aug/2018",7947,"512",1300
"3608-2507-4394-1399","Jan/2025",5931,"733",1600
"3608-2968-5132-1983","Feb/2024",3895,"374",2000
"3608-1721-4458-1068","Nov/2024",4225,"712",1700
"3608-1333-5458-1214","Dec/2020",6017,"381",2000
"3608-1333-4288-1693","Apr/2022",5987,"705",2000
"3608-2800-5750-1999","Jun/2021",4707,"912",1600
"3608-1192-5489-1718","Dec/2024",1971,"933",1400
"3608-2507-5551-1474","Jul/2023",2606,"058",1600
"3608-2181-4668-1383","Nov/2024",2788,"551",1400
"3608-2588-5634-1839","Apr/2018",5950,"054",2000
"3608-1395-4160-1983","Dec/2024",4136,"147",1600
"3608-2507-4342-1383","May/2023",4943,"186",1800
"3608-1682-5745-1322","Apr/2020",3128,"396",1500
"3608-1395-4951-1037","Jan/2019",4184,"120",1600
"3608-1782-5634-1217","Jan/2025",4820,"278",1100
"3608-2751-4318-1128","Jan/2021",2277,"034",1900
"3608-2588-5459-1094","Mar/2022",6062,"114",1000
"3608-2507-5196-1558","Mar/2021",3035,"045",1600
"3608-2067-5638-1300","Oct/2023",2110,"731",1900
"3608-2596-5459-1130","Jul/2023",4380,"585",1100
"3608-2588-4344-1804","Feb/2020",3404,"008",1000
"3608-1782-4160-1589","Jul/2021",6013,"802",1500
"3608-1395-5638-1109","Jul/2023",2322,"809",1600
"3608-2968-5132-1032","Nov/2021",5810,"382",1900
"3608-2800-5632-1214","Jul/2019",7686,"213",1800
"3608-1395-5489-1194","Feb/2020",2124,"506",1000
"3608-1333-5407-1589","Aug/2022",4737,"076",1300
"3608-2751-4856-1245","Feb/2024",6464,"854",1600
"3608-2596-4038-1056","Jun/2021",7657,"100",1800
"3608-1721-4394-1140","May/2024",5287,"958",1700
"3608-1333-4236-1603","May/2021",6352,"016",1100
"3608-1682-5983-1399","Apr/2019",4364,"084",2000
"3608-2067-5750-1761","Oct/2024",5574,"507",1100
"3608-1333-4329-1537","Mar/2018",5853,"358",1400
"3608-2588-4005-1052","May/2019",3539,"073",2000
"3608-2800-5015-1537","Feb/2022",4229,"130",1300
"3608-2596-5015-1361","Jul/2025",5774,"273",1500
"3608-2968-4236-1300","Mar/2021",3189,"285",1600
"3608-2751-5038-1558","Apr/2022",2842,"802",1400
"3608-2751-5407-1537","Jun/2024",3470,"035",1900
"3608-1721-4523-1668","Jan/2023",2697,"137",2000
"3608-2588-5459-1968","Jan/2021",3398,"609",1100
"3608-2181-4236-1217","Nov/2018",6364,"610",2000
"3608-1782-4160-1892","Dec/2022",5596,"174",1300
"3608-1192-5132-1705","Aug/2024",4194,"366",2000
"3608-2067-5766-1931","Aug/2019",3700,"247",1400
"3608-1333-5030-1301","Jan/2018",5643,"171",1400
"3608-2181-5394-1038","Aug/2023",5548,"850",1000
"3608-2968-4523-1631","Nov/2021",6999,"558",2000
"3608-1192-4344-1744","Apr/2024",2311,"861",1900
"3608-2800-5030-1646","Jan/2018",4590,"643",1200
"3608-1782-5890-1660","Jul/2018",4821,"439",1600
"3608-2588-4354-1537","Feb/2020",5944,"827",1500
"3608-1333-4580-1983","Apr/2023",2910,"949",1100
"3608-1721-5638-1596","Sep/2019",3585,"979",1900
"3608-2800-4711-1440","Dec/2024",3848,"475",1200
"3608-2067-4383-1244","Oct/2024",3864,"544",1400
"3608-2507-4994-1052","Jun/2019",3562,"742",1800
"3608-2067-4856-1344","Jun/2021",3517,"728",1300
"3608-2507-4657-1613","Mar/2023",6925,"900",1100
"3608-2507-4994-1054","Jul/2023",3142,"426",1500
"3608-2067-5407-1157","Dec/2019",5849,"613",1000
"3608-2751-4005-1428","Aug/2025",2459,"510",1800
"3608-1395-4711-1014","Jun/2024",7356,"619",1800
"3608-2067-4329-1428","Jun/2019",3778,"056",1300
"3608-2181-5394-1442","Feb/2022",7743,"793",1800
"3608-2751-4523-1024","Mar/2025",5726,"833",1900
"3608-1721-4383-1558","Dec/2019",7167,"595",1100
"3608-2800-4236-1744","Dec/2025",5302,"484",1000
"3608-1395-5983-1361","Dec/2020",7095,"002",1000
"3608-2751-4344-1130","Jul/2019",3458,"367",1800
"3608-2968-5470-1435","Oct/2025",6743,"500",1400
"3608-1333-5696-1215","Mar/2024",5073,"987",1600
"3608-2181-4264-1054","Apr/2020",3359,"888",1700
"3608-1395-5015-1215","Dec/2025",2352,"413",1100
"3608-2800-5333-1631","Jul/2020",2307,"367",1200
"3608-1192-5152-1682","Sep/2018",3684,"927",1200
"3608-2800-4445-1980","Jun/2024",7185,"335",2000
"3608-1333-4342-1292","Aug/2019",7710,"313",2000
"3608-2751-4856-1301","Jan/2020",6591,"233",1500
"3608-2751-4458-1440","Jun/2023",4530,"845",1100
"3608-2507-4523-1474","Nov/2019",7962,"332",1300
"3608-1192-4288-1794","Aug/2020",6856,"480",1900
"3608-2181-5696-1693","Mar/2020",2351,"799",1800
"3608-2968-5407-1623","Jun/2019",5574,"331",1300
"3608-1721-5407-1660","Aug/2025",2168,"752",1800
"3608-1333-4005-1976","Dec/2023",6746,"327",1400
"3608-2596-4856-1821","Jun/2025",6553,"160",1200
"3608-2800-5988-1394","Nov/2020",6050,"647",1700
"3608-2588-5634-1244","Jan/2020",3656,"812",1800
"3608-1682-4329-1856","Jan/2022",3866,"510",1200
"3608-2800-5724-1157","Feb/2018",4185,"505",1000
"3608-1192-4342-1129","Aug/2020",2124,"951",1000
"3608-1192-5724-1589","Jan/2018",7775,"653",1600
"3608-1782-5988-1265","Aug/2022",3030,"948",1400
"3608-2588-4264-1440","Dec/2019",2116,"808",1200
"3608-1192-5988-1660","Dec/2019",7814,"921",1400
"3608-1682-4856-1245","Jun/2023",5551,"188",1600
"3608-2800-5890-1435","Mar/2023",3670,"544",1000
"3608-1782-5407-1589","Jun/2020",5138,"689",2000
"3608-2507-5152-1278","Oct/2024",4102,"925",1700
"3608-1333-4236-1465","Jul/2025",6785,"605",1100
"3608-1682-5696-1244","Jul/2018",3113,"752",1300
"3608-2181-5632-1828","May/2023",4714,"300",1400
"3608-1682-4383-1056","Nov/2022",2386,"698",2000
"3608-2751-4236-1001","Mar/2023",4243,"476",1900
"3608-2751-4711-1245","Feb/2022",3471,"479",1900
"3608-2751-4158-1474","Jul/2025",3036,"653",1200
"3608-2800-4951-1094","Dec/2019",2755,"731",1800
"3608-1782-4288-1215","Oct/2025",5478,"815",1300
"3608-2800-5745-1440","Jun/2024",3052,"259",1400
"3608-1682-5696-1130","Feb/2018",1991,"018",1700
"3608-1395-4383-1407","Nov/2021",4380,"292",1800
"3608-1192-4342-1381","Jul/2023",5513,"706",1700
"3608-1192-5470-1244","Feb/2025",6321,"870",1100
"3608-1395-4657-1915","Oct/2022",2022,"242",1600
"3608-2800-4288-1300","Aug/2019",5655,"824",1000
"3608-1782-4657-1024","Dec/2020",6424,"532",1700
"3608-2596-4329-1761","Apr/2018",2424,"658",2000
"3608-2507-4580-1037","Mar/2020",7028,"473",1600
"3608-1721-5333-1024","Oct/2019",4874,"015",1800
"3608-2596-4951-1037","Jul/2018",5596,"533",1400
"3608-2596-5983-1838","Mar/2021",5806,"773",1200
"3608-1192-5696-1744","Oct/2018",3348,"454",1000
"3608-1782-4856-1190","May/2020",5436,"880",1500
"3608-2800-4445-1442","Oct/2021",2715,"213",2000
"3608-2800-4005-1686","Jan/2018",3860,"653",2000
"3608-1721-4354-1828","Sep/2019",2587,"240",1800
"3608-2596-4580-1705","Feb/2019",6021,"203",1900
"3608-2588-5015-1217","Mar/2023",7773,"433",1600
"3608-1333-4383-1377","Nov/2020",7559,"554",1400
"3608-1192-4158-1052","Aug/2022",2380,"916",1100
"3608-1682-4383-1157","May/2022",6232,"024",2000
"3608-2968-5632-1216","Dec/2020",3458,"532",1100
"3608-1682-5470-1198","May/2024",3549,"575",1900
"3608-1395-5038-1056","Oct/2023",7774,"824",1000
"3608-2181-5470-1300","Jun/2025",4500,"098",1000
"3608-1192-5724-1603","Nov/2020",6635,"117",1000
"3608-2181-5632-1821","Aug/2025",6582,"412",1200
"3608-2067-4038-1637","Mar/2022",3828,"861",1300
"3608-2067-4354-1744","Oct/2018",6059,"347",1300
"3608-1395-5030-1551","Jul/2024",7388,"201",1100
"3608-2067-4005-1121","Apr/2022",2758,"981",1000
"3608-1333-5724-1839","Jan/2021",3813,"824",1900
"3608-2067-5458-1214","Aug/2023",3363,"083",1500
