"ccn","validthru","key","pin","quota"
"3608-2800-4458-1009","Oct/2024",2215,"145",1800
"3608-1192-4344-1214","Jan/2024",5568,"751",1200
"3608-2596-5132-1593","Jan/2021",2061,"690",1200
"3608-2968-5394-1745","Jul/2022",5281,"382",1200
"3608-1395-4158-1355","Jun/2025",3493,"902",2000
"3608-1721-5766-1407","Jun/2024",3134,"643",1400
"3608-2596-4523-1839","Aug/2025",4639,"801",1300
"3608-1782-4445-1220","Oct/2018",5710,"956",1300
"3608-2588-5132-1537","Nov/2022",5645,"756",1500
"3608-1682-5459-1182","Oct/2021",6622,"733",1500
"3608-1782-4342-1351","Nov/2024",6696,"386",1700
"3608-2968-5152-1931","Jun/2024",4643,"040",1600
"3608-1782-5038-1465","Jan/2022",5846,"639",2000
"3608-2588-5196-1428","May/2018",2671,"083",1800
"3608-1782-4038-1440","Jan/2022",2548,"970",1600
"3608-1721-4038-1134","Oct/2021",5504,"755",1200
"3608-2588-5791-1399","Mar/2020",6998,"727",1300
"3608-2507-4523-1265","Feb/2025",7701,"413",1800
"3608-2751-5632-1623","Jul/2020",4716,"548",1100
"3608-1333-5152-1435","Nov/2020",3773,"471",1800
"3608-2751-5983-1217","Jan/2020",6356,"495",1900
"3608-2800-5696-1839","Mar/2024",6339,"499",1300
"3608-2800-4329-1839","Oct/2023",6637,"890",1700
"3608-1192-5038-1668","Oct/2024",5292,"883",1200
"3608-2968-5988-1795","Apr/2023",6170,"246",1200
"3608-1192-5407-1189","Nov/2023",3990,"763",1500
"3608-2067-4951-1551","Feb/2021",4760,"488",1500
"3608-1333-5152-1613","May/2024",7620,"608",1100
"3608-1782-4580-1980","Dec/2023",4566,"652",1100
"3608-1395-4657-1960","Jul/2019",4257,"870",1500
"3608-2800-5724-1497","Feb/2021",6316,"316",1600
"3608-2800-5333-1931","Oct/2025",6696,"015",1800
"3608-1395-4383-1761","Aug/2018",2197,"813",1000
"3608-1782-4445-1745","Oct/2018",7012,"721",1900
"3608-2596-5988-1129","Aug/2025",6098,"582",2000
"3608-2181-5551-1795","Oct/2022",3484,"431",1400
"3608-1782-4580-1856","May/2023",6288,"028",1700
"3608-2968-5766-1718","May/2021",7553,"376",1400
"3608-1192-4711-1292","Feb/2019",7424,"731",1600
"3608-1721-4005-1032","Oct/2019",7977,"369",1400
"3608-2507-5459-1190","Dec/2021",7073,"050",1400
"3608-1333-5791-1646","Jul/2019",4607,"654",1400
"3608-1782-4711-1053","Aug/2021",6685,"958",1200
"3608-2067-4236-1828","Sep/2020",4743,"017",2000
"3608-2181-4445-1306","Sep/2024",4107,"513",1200
"3608-1782-5756-1216","Jan/2025",6040,"088",1100
"3608-1682-5745-1976","Sep/2020",5738,"060",1300
"3608-2800-4445-1053","Mar/2025",1960,"192",1200
"3608-1395-5724-1216","Nov/2020",3572,"596",1200
"3608-2800-4264-1032","May/2021",4614,"228",1800
"3608-2507-4668-1593","Jul/2019",2553,"817",1300
"3608-1192-4711-1055","Jun/2021",2296,"511",1200
"3608-2800-5696-1355","Nov/2020",2731,"759",1500
"3608-1721-5634-1856","Oct/2024",3094,"537",1500
"3608-2751-5634-1718","Dec/2024",3822,"574",1300
"3608-2507-4264-1009","Mar/2019",5606,"445",1700
"3608-2800-5459-1976","Apr/2018",5758,"401",1400
"3608-2507-4383-1717","Feb/2020",4550,"811",1500
"3608-2596-4329-1301","Feb/2022",6562,"177",2000
"3608-2507-4383-1198","Dec/2024",5655,"297",1000
"3608-1395-5489-1936","Nov/2025",7100,"328",1500
"3608-1782-5152-1377","Sep/2018",7572,"769",1600
"3608-2067-4668-1839","Jul/2025",4536,"555",1600
"3608-2800-4005-1603","Aug/2018",4107,"748",1600
"3608-1395-4668-1705","Jan/2025",6900,"797",1500
"3608-2588-5791-1181","Jan/2018",4535,"166",1900
"3608-1782-5132-1475","Apr/2025",7405,"841",1500
"3608-1782-4264-1629","Dec/2024",5827,"732",1700
"3608-2751-5470-1631","Jul/2023",3118,"379",1600
"3608-2067-5470-1518","Mar/2023",5461,"395",1100
"3608-2507-4668-1109","Jun/2021",4123,"281",1000
"3608-2507-5988-1617","Jun/2021",7715,"316",1600
"3608-2596-5750-1140","Jun/2022",4127,"234",1800
"3608-1192-5470-1038","Nov/2025",4281,"916",1600
"3608-2588-5015-1292","Aug/2023",5417,"423",1200
"3608-2181-4657-1717","Jan/2025",4668,"568",1300
"3608-2596-5489-1189","Apr/2022",6863,"372",1000
"3608-1395-5407-1795","Sep/2021",4385,"819",1600
"3608-2507-5638-1198","May/2023",5211,"462",1000
"3608-1192-4005-1629","Feb/2020",4977,"469",1400
"3608-2067-4005-1009","Nov/2022",4008,"322",1800
"3608-1721-5691-1055","May/2024",4861,"604",1600
"3608-1721-5750-1603","Apr/2019",2892,"160",1000
"3608-2181-5766-1718","Mar/2021",2360,"884",1500
"3608-2507-5458-1064","Apr/2025",5461,"158",1600
"3608-1333-4523-1009","Nov/2018",2487,"663",1700
"3608-1721-4668-1440","Jul/2023",7701,"569",1800
"3608-2067-5884-1668","May/2024",2569,"189",1800
"3608-1192-4354-1745","Aug/2021",3757,"676",1100
"3608-1333-5196-1435","Jul/2019",2205,"965",1900
"3608-1782-4038-1583","May/2023",2190,"304",2000
"3608-2800-5132-1795","Sep/2018",7877,"191",1900
"3608-2596-5333-1718","Jan/2022",3216,"266",1500
"3608-2751-5551-1474","Apr/2025",2685,"665",1800
"3608-1192-4951-1428","Nov/2019",2893,"643",1700
"3608-2596-4354-1686","Jan/2022",4180,"273",1000
"3608-2067-5407-1306","May/2018",6797,"219",1100
"3608-2588-5884-1761","Nov/2021",3915,"060",1700
"3608-2181-4344-1717","Mar/2020",6215,"229",2000
"3608-2067-4458-1109","Sep/2025",5113,"750",1800
"3608-1192-5756-1596","Jun/2018",6429,"692",1800
"3608-2507-5696-1915","Sep/2020",3894,"565",2000
"3608-2596-5638-1440","Jul/2019",5898,"879",1400
"3608-1333-4342-1518","Oct/2021",7130,"170",1700
"3608-1782-5459-1009","Aug/2022",5654,"850",1200
"3608-2800-4657-1603","Apr/2019",7837,"086",1500
"3608-2800-5691-1216","Dec/2024",2923,"311",1800
"3608-2751-4038-1056","Mar/2025",5781,"952",1700
"3608-2507-4160-1292","Apr/2018",3238,"193",1200
"3608-1333-5745-1693","Feb/2021",3535,"733",1100
"3608-1782-4158-1140","Apr/2019",5552,"859",1000
"3608-1192-5766-1056","May/2025",5431,"579",1000
"3608-2968-5489-1673","Jan/2023",2519,"683",1200
"3608-2588-5632-1009","Jun/2022",5580,"516",1000
"3608-2067-4523-1589","Dec/2022",7532,"243",2000
"3608-1782-5691-1537","Dec/2024",5723,"099",1300
"3608-2800-4344-1837","Nov/2020",4537,"060",1300
"3608-1395-5030-1465","Sep/2024",5937,"407",1500
"3608-1192-5458-1440","Aug/2025",2336,"732",1500
"3608-2181-4264-1190","Jun/2020",3654,"733",1700
"3608-1333-5884-1821","Oct/2024",7790,"170",1400
"3608-2181-4668-1344","Dec/2018",4110,"303",2000
"3608-2800-4523-1892","Sep/2022",3037,"659",1400
"3608-2181-5634-1637","May/2023",7379,"750",1900
"3608-2067-5988-1660","Oct/2020",4759,"603",1000
"3608-2588-4523-1037","May/2023",5516,"779",1100
"3608-1721-5407-1856","Dec/2023",6545,"652",1400
"3608-2751-4354-1631","Mar/2020",2328,"400",1500
"3608-2751-5333-1094","Mar/2020",2430,"695",1100
"3608-1721-4668-1821","Sep/2022",5507,"555",1700
"3608-2800-4038-1596","Dec/2022",2874,"393",1500
"3608-1395-5196-1474","Oct/2025",4856,"103",1800
"3608-1395-4236-1440","Nov/2022",7477,"526",1900
"3608-1782-5458-1245","Nov/2021",6889,"898",1900
"3608-2751-5988-1064","Feb/2021",2195,"139",2000
"3608-2596-4657-1999","Jun/2024",4365,"243",1700
"3608-1782-5030-1351","Feb/2024",5358,"479",1000
"3608-2968-4657-1983","Oct/2018",3814,"479",1100
"3608-2596-5983-1804","Dec/2018",3887,"441",1700
"3608-2181-5394-1217","Nov/2022",5422,"500",1200
"3608-2181-5394-1637","Sep/2021",2661,"230",1000
"3608-1682-4288-1617","Dec/2021",6427,"828",1600
"3608-1192-4856-1381","Oct/2025",5223,"860",1600
"3608-2800-5745-1399","Jan/2019",3966,"957",1600
"3608-1682-5638-1394","Feb/2018",2630,"994",1400
"3608-2751-5632-1983","May/2025",3082,"942",1800
"3608-2751-5394-1844","Jun/2023",3690,"622",1400
"3608-2800-4951-1474","Nov/2019",6752,"178",1900
"3608-1682-5333-1399","Jul/2023",3576,"399",1400
"3608-2507-5756-1828","Dec/2018",3955,"462",1100
"3608-2507-5196-1983","Jan/2018",6156,"571",1800
"3608-2507-5691-1999","Sep/2025",3229,"116",1100
"3608-1333-5884-1377","May/2022",2045,"832",2000
"3608-2588-4354-1054","Sep/2018",6812,"584",2000
"3608-2968-4342-1274","Sep/2024",5465,"147",1100
"3608-2800-5634-1983","Oct/2023",3016,"324",1100
"3608-2800-4856-1428","Sep/2025",5539,"822",1100
"3608-2507-5750-1476","Dec/2022",7025,"652",1100
"3608-1192-4856-1301","Nov/2025",4352,"292",1300
"3608-2596-5489-1761","Oct/2020",2218,"706",2000
"3608-1682-5766-1351","Feb/2023",3009,"827",1300
"3608-1682-4383-1614","Sep/2021",2700,"183",2000
"3608-2507-4236-1094","Apr/2025",2531,"816",1200
"3608-2800-5634-1637","Nov/2025",4009,"704",1800
"3608-2067-5638-1182","Feb/2020",7660,"401",1300
"3608-2067-4038-1190","Feb/2022",3519,"283",1500
"3608-2588-4994-1014","Apr/2023",3585,"290",1300
"3608-1333-4445-1931","Oct/2019",7806,"990",1400
"3608-1192-4005-1821","May/2018",7885,"407",1700
"3608-2067-4344-1761","Sep/2020",4651,"397",1100
"3608-2588-4951-1032","May/2025",3714,"854",1300
"3608-2067-4158-1109","Dec/2023",5058,"722",1100
"3608-1782-5988-1351","May/2021",4272,"395",1400
"3608-1782-4394-1134","Nov/2018",7428,"754",1700
"3608-2181-4458-1121","Mar/2020",6393,"481",1000
"3608-2181-4344-1596","Jun/2021",6922,"897",2000
"3608-1192-5551-1837","Sep/2024",3065,"461",1500
"3608-2968-4344-1214","Jun/2022",6373,"413",1600
"3608-1192-5038-1976","Mar/2018",7430,"173",1800
"3608-1192-5132-1745","Jan/2020",7763,"315",1000
"3608-2596-5152-1306","Aug/2021",1975,"070",1500
"3608-2596-4445-1245","Apr/2024",5241,"624",1300
"3608-2968-5766-1637","Aug/2023",7416,"168",1900
"3608-1682-4580-1839","Mar/2021",5481,"481",1700
"3608-1782-5756-1745","Sep/2018",6198,"924",1000
"3608-1782-5152-1140","Aug/2021",4610,"497",1500
"3608-1682-5407-1551","Jul/2019",6695,"028",1100
"3608-1192-4458-1900","Apr/2021",7618,"092",1500
"3608-1333-5458-1968","Sep/2018",2598,"413",1700
"3608-2751-4342-1009","Jan/2020",4242,"768",1800
"3608-2800-4394-1629","Oct/2024",2630,"831",1500
"3608-1395-4580-1121","Jul/2023",1990,"402",1700
"3608-1333-5030-1344","Oct/2025",2509,"748",2000
"3608-1782-5551-1182","Jun/2022",4848,"209",1600
"3608-1682-5333-1518","Nov/2025",5825,"016",1800
"3608-1333-4856-1054","Oct/2025",6268,"378",1300
"3608-2507-5196-1673","May/2024",5247,"164",1100
"3608-2968-5983-1916","Jan/2024",5557,"819",1700
"3608-2751-5038-1265","Feb/2018",3584,"759",1500
"3608-2588-5696-1603","Jul/2020",5520,"608",1100
"3608-1395-5038-1185","Jul/2025",6183,"218",2000
"3608-1395-4318-1188","Feb/2020",5927,"857",2000
"3608-1682-4856-1596","Sep/2018",5381,"976",1700
"3608-1682-4354-1130","Feb/2024",3760,"141",1400
"3608-2968-4005-1980","Nov/2024",3111,"311",1600
"3608-2596-5988-1673","May/2025",7877,"393",1800
"3608-2596-5691-1794","Jan/2021",7124,"374",1400
"3608-2588-4523-1442","Nov/2019",2928,"146",1800
"3608-2968-4856-1682","Jun/2024",6886,"615",1900
"3608-1782-5756-1274","Sep/2023",2498,"512",1200
"3608-2751-5745-1572","Jul/2018",2671,"393",1500
"3608-1192-5015-1960","Aug/2018",4793,"158",1100
"3608-2596-4383-1745","Oct/2021",3044,"871",1700
"3608-2968-4264-1128","Aug/2019",6936,"022",1900
"3608-1333-4344-1381","Apr/2020",6096,"046",1800
"3608-1395-4856-1344","Jun/2018",2166,"541",1100
"3608-2588-4523-1344","Sep/2023",2778,"256",2000
"3608-2800-5890-1474","Aug/2022",5385,"271",2000
"3608-2067-5884-1182","Jul/2022",6094,"699",2000
"3608-2588-4005-1428","Feb/2025",4212,"244",1800
"3608-1682-4856-1795","Jul/2025",3327,"252",1200
"3608-2067-4711-1064","Jun/2024",5124,"966",1200
"3608-1682-5551-1629","May/2025",5670,"197",1800
"3608-2751-4236-1717","Jan/2022",3526,"935",2000
"3608-2751-5152-1189","Feb/2025",2010,"465",2000
"3608-1333-5459-1597","Oct/2023",2586,"539",1300
"3608-1721-4344-1216","Jan/2022",2782,"440",1300
"3608-2596-4856-1442","Aug/2020",2068,"065",2000
"3608-1192-5459-1475","Oct/2023",4601,"804",1400
"3608-1782-4711-1322","Jun/2020",7852,"501",2000
"3608-1395-5884-1583","Aug/2020",7638,"937",1100
"3608-2181-5470-1185","Jun/2018",4997,"390",1700
"3608-1333-5333-1355","Aug/2018",7895,"459",1200
"3608-2588-5038-1717","Sep/2023",5409,"058",1600
"3608-2800-4394-1157","Nov/2020",2422,"476",1700
"3608-2596-4354-1255","Sep/2023",5628,"834",1300
"3608-1682-5724-1931","Jan/2025",5449,"632",1300
"3608-1682-4856-1377","Dec/2024",2868,"947",2000
"3608-2588-4580-1821","Jan/2025",3206,"542",1400
"3608-2067-5884-1596","Jul/2018",3654,"134",1800
"3608-2751-5724-1344","Sep/2022",2880,"498",1700
"3608-2968-5458-1617","Mar/2023",2677,"042",1700
"3608-1782-4354-1190","Jun/2021",2653,"689",2000
"3608-1682-5745-1054","Jan/2023",6728,"293",1100
"3608-2751-5030-1214","Nov/2025",7866,"459",1500
"3608-1782-4951-1614","Jun/2024",4865,"380",1300
"3608-1782-4236-1435","May/2021",3595,"191",1000
"3608-2800-4236-1593","Feb/2018",3599,"688",1400
"3608-2588-4458-1301","Oct/2025",2537,"158",1000
"3608-1721-5791-1631","Mar/2024",6085,"993",1300
"3608-2588-5890-1407","Sep/2025",3407,"900",1500
"3608-1782-5458-1686","Dec/2022",2078,"811",1600
"3608-2751-5890-1442","Oct/2023",6123,"083",1800
"3608-2067-5470-1428","Dec/2020",7019,"519",1200
"3608-1782-5394-1980","May/2025",1993,"809",1400
"3608-2588-5407-1968","Jul/2019",7848,"000",1000
"3608-1682-4264-1130","Mar/2023",5650,"216",1900
"3608-2800-5030-1593","Mar/2025",2516,"927",1600
"3608-2588-5333-1980","Aug/2018",5762,"633",1100
"3608-2067-5196-1475","Sep/2018",7397,"816",1700
"3608-1333-5691-1377","Oct/2021",7655,"936",1000
"3608-1721-5634-1614","Feb/2022",5787,"637",1600
"3608-2507-5791-1960","Jun/2025",4355,"151",1300
"3608-1333-4523-1190","Jun/2024",7652,"745",1100
"3608-1782-4711-1121","Jun/2022",6759,"549",1300
"3608-2067-5030-1038","Dec/2024",4915,"259",1900
"3608-2968-4329-1968","Dec/2022",3121,"817",1900
"3608-1395-4264-1718","Sep/2020",2224,"242",1800
"3608-2596-5745-1278","Dec/2020",7469,"704",1500
"3608-2067-4318-1361","Oct/2020",5400,"452",1800
"3608-2181-4342-1717","Jan/2023",4630,"062",1400
"3608-2507-4951-1032","Aug/2018",7347,"640",1000
"3608-1192-5750-1274","Sep/2020",4675,"152",1000
"3608-1333-5632-1623","Nov/2022",4594,"591",2000
"3608-1682-4318-1255","Dec/2024",4822,"973",1900
"3608-2800-4711-1134","Nov/2023",7965,"847",1600
"3608-2968-5983-1068","Jul/2025",3625,"296",1600
"3608-2507-5634-1623","Nov/2023",6519,"653",1600
"3608-1682-4344-1693","Dec/2019",2108,"154",1600
"3608-2968-4383-1181","Mar/2021",4727,"818",1300
"3608-2596-5489-1399","Oct/2018",5406,"526",1100
"3608-1782-5394-1055","Sep/2023",3918,"248",1200
"3608-1395-5458-1109","Jul/2018",5886,"373",1600
"3608-1721-5333-1614","Dec/2024",4753,"446",1200
"3608-2751-5632-1718","Oct/2022",4352,"081",1700
"3608-2968-5745-1603","Sep/2020",7425,"835",1700
"3608-2751-4580-1603","May/2020",4316,"103",1500
"3608-2968-5196-1980","Mar/2020",3655,"895",1200
"3608-2968-5766-1936","Mar/2020",5760,"157",1600
"3608-2588-5745-1134","Apr/2018",6802,"609",2000
"3608-1192-5030-1660","Mar/2018",2123,"747",1600
"3608-2751-4394-1274","Sep/2019",5988,"424",1200
"3608-1333-5691-1129","Apr/2018",4689,"645",1900
"3608-1395-4523-1189","Jul/2020",3338,"148",1200
"3608-2968-4580-1617","Jan/2023",6368,"278",1300
"3608-1333-4657-1214","Oct/2024",3378,"725",1300
"3608-2507-4005-1377","Mar/2018",6989,"481",2000
"3608-2968-4394-1838","Oct/2022",2580,"803",1800
"3608-1682-5407-1558","Jun/2018",2964,"231",1300
"3608-2588-4342-1216","Apr/2021",7057,"864",1000
"3608-2588-5745-1631","Feb/2023",7208,"228",1400
"3608-1395-4994-1188","Sep/2021",7089,"344",1100
"3608-2751-5394-1361","Jun/2025",2080,"406",1600
"3608-2588-5196-1440","Dec/2020",5159,"269",1900
"3608-1782-5750-1014","May/2022",4479,"460",1300
"3608-2181-4005-1603","Feb/2022",5110,"929",1300
"3608-1333-4445-1377","Jan/2022",4337,"665",1900
"3608-1721-4580-1442","Mar/2023",4080,"379",1700
"3608-2596-4236-1631","Feb/2021",7006,"897",1500
"3608-1333-4458-1109","May/2023",3538,"664",1800
"3608-2596-4354-1623","Apr/2023",4050,"250",1800
"3608-2596-5038-1053","Dec/2025",4914,"670",1000
"3608-1721-5038-1637","Oct/2021",6616,"612",1300
"3608-2507-5696-1442","Oct/2019",7674,"067",1800
"3608-1782-4383-1377","Nov/2019",5133,"040",1000
"3608-1721-5791-1038","Jun/2022",4273,"829",1300
"3608-2800-4354-1244","Jun/2018",2160,"120",2000
"3608-2507-5030-1821","Sep/2020",4360,"390",2000
"3608-2968-4580-1217","Sep/2018",3443,"446",1600
"3608-1682-4445-1094","Nov/2023",6967,"600",1600
"3608-2968-4288-1646","Dec/2024",5301,"608",1700
"3608-1782-5750-1572","Oct/2021",5431,"077",1100
"3608-1192-5030-1134","May/2018",6670,"798",1100
"3608-2968-5696-1377","Mar/2022",5379,"631",1900
"3608-1192-5132-1761","Oct/2025",5767,"263",1600
"3608-1682-4711-1399","Mar/2020",4460,"894",1400
"3608-2751-4668-1983","Aug/2024",8002,"934",1100
"3608-2751-5459-1301","Jan/2021",5418,"908",1600
"3608-2596-5407-1960","Nov/2020",5195,"136",1700
"3608-1782-4523-1292","Jul/2023",5941,"525",2000
"3608-2751-4288-1292","Jun/2021",3214,"952",1600
"3608-2968-5459-1121","Dec/2022",2134,"760",1500
"3608-2067-4523-1629","Dec/2019",3723,"771",1800
"3608-2181-5884-1916","Dec/2024",4883,"933",1500
"3608-2507-5988-1558","Jun/2022",2780,"840",1400
"3608-2800-5691-1613","Apr/2020",4503,"381",1000
"3608-2181-5551-1844","Jun/2024",7349,"617",2000
"3608-2588-5988-1960","Sep/2025",3993,"664",2000
"3608-2968-5634-1322","Mar/2022",4377,"013",1100
"3608-1333-4445-1844","Feb/2024",3234,"290",1700
"3608-2968-5333-1935","Sep/2023",5639,"651",1700
"3608-2751-5791-1394","Mar/2023",3106,"566",1300
"3608-2800-5750-1744","May/2018",4645,"431",1600
"3608-1395-5750-1220","Nov/2024",6284,"131",1400
"3608-2968-5196-1220","May/2024",3079,"010",1100
"3608-1333-4711-1190","Feb/2024",7220,"377",1000
"3608-2968-5691-1094","Nov/2020",7316,"521",1000
"3608-2800-5791-1668","Feb/2019",4941,"172",2000
"3608-1333-4342-1629","Sep/2018",7586,"400",1500
"3608-2067-5152-1660","Oct/2022",4986,"995",2000
"3608-2067-4994-1109","Aug/2024",5256,"713",1600
"3608-2596-5152-1188","Apr/2024",6435,"119",1200
"3608-2596-4580-1572","Mar/2018",6036,"627",1500
"3608-1782-4458-1185","Jul/2022",3436,"928",1100
"3608-2067-5696-1009","Sep/2019",4703,"177",1200
"3608-2596-5745-1001","Mar/2023",4735,"130",1000
"3608-1782-5132-1593","Feb/2024",2774,"397",1000
"3608-2181-5756-1583","Sep/2019",4188,"616",1200
"3608-2181-4005-1220","Apr/2018",6374,"369",1000
"3608-2751-4342-1718","Feb/2020",6624,"617",1200
"3608-1682-4580-1892","May/2018",3256,"224",1100
"3608-2507-4668-1837","Sep/2018",3371,"779",1000
"3608-2800-5015-1216","Apr/2022",7581,"028",1800
"3608-2968-4657-1181","Jun/2022",3589,"977",1200
"3608-2968-5884-1614","Oct/2022",4786,"552",1000
"3608-2751-5030-1613","Jun/2021",3286,"914",1000
"3608-1721-4342-1916","Jun/2024",4838,"912",1000
"3608-1333-4458-1475","May/2024",6938,"321",2000
"3608-1395-5394-1032","Apr/2021",2106,"292",1500
"3608-1192-4329-1589","Sep/2023",5138,"485",1700
"3608-2067-4394-1001","Jan/2018",4176,"082",2000
"3608-1782-5696-1383","Jul/2020",2818,"831",1100
"3608-2800-4342-1055","Mar/2024",3957,"483",1800
"3608-2800-4329-1960","Jan/2021",2071,"490",1100
"3608-2751-5407-1278","Jan/2019",4203,"023",1100
"3608-2067-4264-1682","Jul/2025",4272,"731",1500
"3608-2067-5551-1900","May/2022",6832,"075",1200
"3608-2067-5132-1245","Feb/2019",5335,"716",1700
"3608-1682-4458-1220","Dec/2021",7491,"802",2000
"3608-2507-4523-1128","Oct/2019",4298,"617",1500
"3608-1682-5132-1892","May/2019",3934,"087",1500
"3608-1333-4458-1804","Jan/2022",2503,"049",1000
"3608-2507-5745-1055","Mar/2021",4039,"245",1000
"3608-1721-5394-1157","Jan/2019",3933,"820",1500
"3608-2507-4236-1839","Aug/2022",6843,"695",1600
"3608-2800-5407-1217","May/2020",5858,"721",1100
"3608-2507-5489-1646","Aug/2021",2133,"059",1000
"3608-2507-4264-1631","Apr/2018",2484,"419",1700
"3608-2588-4264-1194","Jul/2023",7218,"704",1000
"3608-1782-4344-1038","Mar/2020",5371,"674",1700
"3608-2751-5884-1828","Jan/2019",2926,"517",1600
"3608-2751-4288-1306","Oct/2025",4619,"717",1200
"3608-2751-4856-1623","Jul/2024",2393,"231",1300
"3608-2067-5691-1185","Feb/2020",4276,"647",2000
"3608-1721-5132-1589","Sep/2022",5407,"034",1800
"3608-2588-5489-1377","Mar/2024",7255,"322",1700
"3608-2181-5632-1900","Aug/2019",2903,"765",1000
"3608-2751-4236-1572","Dec/2023",3870,"259",1500
"3608-2507-5750-1465","Mar/2024",6893,"120",1100
"3608-1333-4383-1001","Jun/2023",2223,"868",1300
"3608-2588-5791-1134","Oct/2018",4317,"337",1800
"3608-1682-4342-1936","Sep/2018",5696,"073",1000
"3608-2968-5394-1094","Jul/2025",2382,"511",1000
"3608-2596-5696-1188","Nov/2019",6846,"147",1100
"3608-1395-5038-1109","Sep/2025",4177,"184",1100
"3608-2751-5632-1476","Apr/2023",5070,"908",1300
"3608-1395-4158-1804","Feb/2021",6301,"032",1500
"3608-2067-5030-1194","Apr/2021",2255,"627",1400
"3608-2800-4342-1121","Mar/2020",3236,"189",1300
"3608-2596-5459-1980","Jun/2018",3097,"980",1800
"3608-1192-5634-1300","Sep/2025",5786,"645",2000
"3608-2181-5489-1198","Nov/2018",3847,"520",1100
"3608-2067-5152-1394","Sep/2022",5958,"202",2000
"3608-1682-4458-1931","Jul/2021",2579,"062",2000
"3608-2588-4264-1705","Mar/2020",5713,"760",1500
"3608-2507-4711-1558","May/2025",4187,"758",1200
"3608-2588-5632-1244","Oct/2024",6552,"577",1300
"3608-1682-4856-1394","May/2020",7071,"479",1900
"3608-1192-5489-1892","Oct/2023",6504,"750",1400
"3608-2800-4264-1745","Jul/2023",4339,"981",1900
"3608-2968-5756-1381","Jan/2022",4354,"527",1100
"3608-2800-4445-1537","Nov/2019",3353,"147",1800
"3608-1782-4657-1129","Jul/2024",5801,"677",1400
"3608-2067-5458-1189","Sep/2019",3455,"368",1900
"3608-1782-5724-1660","Nov/2021",5444,"813",1400
"3608-2181-5407-1064","Dec/2021",4618,"261",1600
"3608-2507-4856-1839","Jul/2022",4976,"795",2000
"3608-2181-5696-1551","Mar/2018",7862,"587",1400
"3608-2067-4038-1278","Jul/2018",2487,"890",2000
"3608-1192-5459-1300","Feb/2020",4779,"001",1100
"3608-1782-5745-1220","Nov/2023",3838,"423",1700
"3608-2588-5691-1572","Aug/2020",6383,"463",1500
"3608-2968-4580-1682","Feb/2023",3194,"084",1000
"3608-2968-4458-1476","Nov/2022",3549,"565",1500
"3608-1333-4383-1440","Jun/2022",7420,"808",1700
"3608-2507-4329-1181","Aug/2021",3858,"675",1000
"3608-2181-4951-1121","Apr/2019",2006,"235",2000
"3608-2588-5015-1130","Nov/2022",7594,"903",1800
"3608-2751-4288-1821","Jun/2024",2431,"108",1200
"3608-2507-4445-1399","Jan/2023",4746,"196",1300
"3608-1782-4264-1056","Nov/2022",4007,"110",1300
"3608-2588-4951-1839","May/2022",3416,"126",1100
"3608-2588-4458-1915","Aug/2018",7296,"853",1700
"3608-2968-5459-1551","Dec/2022",5500,"029",1400
"3608-1782-5745-1682","Aug/2025",7572,"073",1600
"3608-1782-4657-1660","Feb/2020",4111,"667",1900
"3608-2751-5470-1892","Jul/2018",6368,"665",1100
"3608-1782-4856-1717","Mar/2018",6054,"955",1100
"3608-1192-4158-1597","Jul/2020",6952,"134",1700
"3608-1721-4158-1660","Apr/2022",4389,"038",1800
"3608-1395-5724-1306","Jul/2023",4094,"383",1300
"3608-2968-5638-1407","Jan/2023",3572,"479",2000
"3608-1333-4394-1551","Sep/2024",5159,"713",1100
"3608-1682-4994-1980","Jun/2020",4101,"536",1100
"3608-1333-4318-1936","Jun/2019",5972,"826",1300
"3608-2588-5458-1068","Oct/2020",2523,"126",1700
"3608-1192-5791-1190","Apr/2023",3201,"020",1000
"3608-1333-5890-1181","Jul/2023",8035,"317",1900
"3608-2588-5196-1215","Mar/2025",5191,"020",1100
"3608-1333-4668-1828","Apr/2022",6720,"114",1800
"3608-2751-5132-1442","Aug/2022",6179,"301",2000
"3608-1192-5394-1892","Mar/2019",3015,"663",1900
"3608-2181-4711-1804","Oct/2023",2293,"644",1500
"3608-1721-5634-1215","Dec/2023",5949,"594",1700
"3608-1192-5030-1597","Jul/2020",7509,"937",1000
"3608-1682-4383-1705","Dec/2018",3795,"415",1700
"3608-2968-4318-1837","Jan/2020",3320,"803",1800
"3608-1395-4994-1629","May/2021",6542,"461",1200
"3608-1192-4394-1274","May/2021",3108,"575",1200
"3608-2507-5489-1306","Aug/2021",6810,"289",1900
"3608-1782-4458-1623","Jan/2018",6495,"215",1600
"3608-1721-4657-1475","Jan/2024",3884,"497",1900
"3608-2507-5030-1682","Jun/2025",7077,"369",1300
"3608-2067-4318-1094","Feb/2019",2123,"656",2000
"3608-2968-4951-1220","Apr/2020",2079,"639",1700
"3608-2181-5132-1900","Jan/2025",4632,"411",1700
"3608-1782-5638-1024","Sep/2020",6755,"158",1000
"3608-1192-4005-1660","Apr/2018",7344,"354",1300
"3608-1192-4342-1014","Jun/2018",4836,"826",1500
"3608-1682-4329-1613","Apr/2022",2651,"745",1500
"3608-1192-5458-1686","Aug/2020",5025,"416",1700
"3608-1333-5459-1407","Sep/2020",6044,"799",1100
"3608-1192-4236-1244","Nov/2024",3204,"449",1100
"3608-1721-4523-1157","Jan/2022",3087,"801",2000
