"ccn","validthru","key","pin","quota"
"3608-2800-4005-1637","Dec/2024",2749,"247",2000
"3608-1782-5470-1052","Feb/2023",2521,"906",1800
"3608-2800-4523-1109","Jul/2021",6769,"089",1700
"3608-1782-5152-1983","Aug/2025",3716,"017",1600
"3608-1721-4329-1597","Aug/2022",2773,"289",1300
"3608-2588-4329-1215","Mar/2025",3650,"750",1800
"3608-2596-5890-1064","Jul/2022",3011,"703",1400
"3608-1192-5394-1637","Feb/2019",5587,"996",1900
"3608-1682-4158-1673","Mar/2020",6646,"657",1000
"3608-2596-5038-1744","Jul/2023",3998,"914",1600
"3608-2067-5489-1583","Jul/2025",6501,"290",1500
"3608-2181-5038-1121","Jun/2021",2369,"396",1600
"3608-2968-4668-1583","Jan/2020",4679,"771",1300
"3608-1682-5988-1960","Jun/2021",3009,"897",1400
"3608-1682-4951-1194","Aug/2025",7626,"645",1200
"3608-2507-5196-1593","May/2022",5621,"780",1300
"3608-2507-4523-1442","Oct/2019",5780,"789",1100
"3608-2507-4951-1265","Nov/2024",7495,"702",1900
"3608-2507-5458-1306","Mar/2025",7218,"940",1700
"3608-1682-4354-1623","Dec/2023",7716,"514",1800
"3608-2751-4994-1037","Dec/2018",3099,"158",1200
"3608-2800-4994-1440","Mar/2025",5136,"150",1400
"3608-1395-5691-1717","May/2018",6559,"031",2000
"3608-2968-5890-1837","Mar/2022",3466,"755",1000
"3608-2067-4354-1157","Jan/2021",3999,"557",1100
"3608-1782-4329-1717","Aug/2021",7167,"937",1200
"3608-1721-4329-1999","Apr/2023",3635,"609",1900
"3608-2968-5459-1839","Feb/2023",7600,"218",1400
"3608-1395-5766-1381","May/2024",6484,"676",1300
"3608-1782-5634-1915","Sep/2023",7513,"663",1200
"3608-2507-4856-1589","Aug/2024",6815,"106",1000
"3608-1682-4318-1094","Nov/2023",2143,"239",1800
"3608-1395-5691-1394","Apr/2021",6406,"018",1800
"3608-1192-4856-1476","Jan/2018",6061,"506",2000
"3608-2800-4342-1745","Jul/2022",2404,"868",1600
"3608-2596-5394-1435","Aug/2024",6645,"306",1400
"3608-1333-5632-1440","Apr/2021",7437,"666",1000
"3608-1721-5196-1705","Sep/2022",2759,"839",1700
"3608-2067-4005-1217","Jan/2020",4714,"918",2000
"3608-2596-5489-1121","Nov/2021",4319,"099",1700
"3608-2507-4458-1255","Sep/2022",7373,"936",1100
"3608-2751-4354-1351","May/2023",5777,"688",1600
"3608-1395-5470-1052","Nov/2025",2027,"620",1400
"3608-2800-4342-1518","Sep/2021",6717,"297",1100
"3608-2181-5038-1668","Jan/2019",3438,"907",1600
"3608-1333-4458-1572","Mar/2021",6743,"104",2000
"3608-2596-4445-1935","Oct/2019",2404,"691",1900
"3608-2588-4657-1056","May/2024",4920,"369",1800
"3608-2067-4458-1983","Jul/2023",2814,"333",1000
"3608-1395-4445-1194","Apr/2024",5707,"973",1000
"3608-2507-5459-1668","Jan/2021",5281,"813",1500
"3608-1782-4344-1839","Aug/2018",6477,"387",1100
"3608-2067-5890-1355","Jun/2019",6588,"883",1900
"3608-1682-5470-1761","Sep/2021",5018,"904",1100
"3608-2067-4657-1892","Dec/2021",4567,"172",2000
"3608-2181-4856-1435","Jan/2019",5137,"196",1900
"3608-2596-5152-1844","Aug/2018",3181,"925",1500
"3608-2507-4038-1593","Jul/2025",6240,"913",1300
"3608-1333-4342-1194","Oct/2020",5913,"541",1200
"3608-2507-4657-1551","May/2019",4355,"847",1600
"3608-2507-5756-1915","Dec/2023",5154,"069",1000
"3608-2588-4236-1804","Jan/2021",4058,"281",1700
"3608-2181-4318-1682","May/2023",3464,"481",2000
"3608-2507-4354-1717","Oct/2018",5928,"817",1500
"3608-1395-5470-1475","Apr/2021",4289,"212",2000
"3608-2596-4445-1915","Nov/2021",2544,"754",2000
"3608-2507-4856-1157","Apr/2023",4712,"296",2000
"3608-2181-5152-1916","Jun/2021",3989,"618",1400
"3608-1782-4264-1682","May/2019",2117,"564",2000
"3608-2588-5632-1646","Feb/2025",2068,"922",1000
"3608-2968-5489-1188","Mar/2021",4264,"869",1000
"3608-1682-4856-1157","Sep/2025",3610,"852",1700
"3608-2181-5132-1828","Jul/2025",2458,"678",1000
"3608-2968-5152-1892","Sep/2023",2916,"256",1300
"3608-1333-5791-1109","Oct/2022",3223,"236",1600
"3608-1721-4580-1128","Jun/2021",7122,"953",1100
"3608-2507-4383-1838","Apr/2024",2749,"993",1500
"3608-1395-5632-1915","Jul/2023",5190,"239",1500
"3608-2067-5196-1442","Apr/2019",2958,"886",2000
"3608-2596-5489-1613","Jan/2021",6827,"144",1300
"3608-2968-5745-1217","Nov/2022",6861,"552",1000
"3608-1333-4383-1244","Sep/2019",5094,"944",1100
"3608-2800-5766-1617","Jul/2018",5957,"214",1900
"3608-2800-5015-1054","Jan/2019",2439,"244",1800
"3608-2751-4158-1185","Dec/2020",6745,"892",1200
"3608-1721-4445-1052","Jan/2025",3667,"560",1800
"3608-2800-4329-1001","May/2019",2964,"251",1200
"3608-2507-5634-1054","Apr/2020",2728,"594",1000
"3608-2596-4711-1936","Jul/2020",3196,"077",1600
"3608-1395-5038-1693","Jul/2024",4619,"568",1400
"3608-2181-5691-1837","Jun/2024",8028,"876",1200
"3608-2968-4657-1745","Mar/2022",6930,"494",1300
"3608-1682-4711-1596","Jun/2021",8008,"494",1000
"3608-2067-5394-1355","Jan/2022",3187,"737",1400
"3608-2181-5030-1717","Sep/2020",3012,"310",1300
"3608-1721-5696-1761","May/2021",7724,"946",1100
"3608-1721-5638-1134","May/2018",3861,"148",1000
"3608-2507-4951-1660","Aug/2018",3806,"208",1500
"3608-2507-5745-1377","May/2022",3919,"242",1700
"3608-2588-4236-1214","Mar/2022",1982,"683",2000
"3608-1333-5333-1383","Feb/2025",4356,"108",1700
"3608-2800-4580-1024","Jul/2020",4635,"920",1500
"3608-2968-4580-1134","Apr/2019",8026,"277",1800
"3608-2800-4038-1188","Jul/2021",5818,"623",1900
"3608-1682-5632-1134","Oct/2019",7203,"079",1100
"3608-1721-5551-1976","Aug/2021",2696,"512",1400
"3608-2507-5038-1189","Jul/2020",3296,"696",1000
"3608-2067-5333-1686","Mar/2023",5829,"788",1200
"3608-2596-4711-1629","Apr/2020",5047,"245",1900
"3608-1333-4344-1037","Oct/2020",7955,"158",2000
"3608-2800-4264-1983","Mar/2021",2907,"187",1900
"3608-2181-4005-1442","Dec/2020",7585,"489",1500
"3608-1395-5459-1274","Jun/2023",7022,"263",1300
"3608-1192-5638-1054","Feb/2025",6808,"154",1100
"3608-2751-4668-1839","Jan/2023",7698,"154",1000
"3608-2800-5884-1024","Feb/2023",3549,"136",2000
"3608-2596-5551-1217","Oct/2019",5452,"706",1300
"3608-2596-5691-1682","May/2020",6222,"028",1900
"3608-1782-5766-1292","Oct/2022",5646,"885",1800
"3608-1721-4318-1844","Oct/2024",2940,"910",1600
"3608-1682-4445-1623","Aug/2025",6354,"563",1500
"3608-1782-4394-1009","Feb/2023",6512,"441",1100
"3608-2588-5884-1383","Jan/2024",7729,"478",1400
"3608-2751-4445-1828","Dec/2018",6750,"332",1400
"3608-2800-4288-1916","Sep/2020",5579,"487",1200
"3608-2507-4329-1214","Feb/2022",7255,"025",1000
"3608-1395-4038-1130","May/2021",3213,"752",1100
"3608-2751-5015-1551","Jul/2020",2169,"530",1000
"3608-2596-5696-1821","May/2025",7018,"875",1800
"3608-1192-4523-1009","Apr/2019",6481,"790",1800
"3608-2968-5394-1838","Apr/2019",2393,"547",1400
"3608-2800-4458-1274","Nov/2024",5581,"292",1200
"3608-1192-4523-1497","Nov/2025",4109,"391",1000
"3608-1782-4264-1129","Sep/2020",6702,"859",1600
"3608-2181-5756-1804","Jun/2020",7203,"914",1600
"3608-2751-5750-1188","Jan/2021",2476,"264",1700
"3608-2751-4329-1839","Oct/2023",6685,"633",1000
"3608-2181-4264-1936","Jan/2025",2600,"120",1700
"3608-1192-5489-1215","Jul/2020",3067,"892",2000
"3608-2067-5407-1537","May/2025",7254,"169",1400
"3608-2596-5634-1038","Mar/2020",4810,"546",1900
"3608-1333-4344-1394","Feb/2022",3162,"659",1200
"3608-2968-5638-1614","Oct/2025",4572,"110",1900
"3608-2800-5745-1361","May/2021",7620,"577",1100
"3608-1721-5884-1596","Nov/2022",5685,"830",1900
"3608-2751-4318-1931","May/2024",3688,"106",1600
"3608-2800-5884-1383","Sep/2019",1987,"848",1600
"3608-2588-5638-1244","Feb/2024",6046,"147",1600
"3608-1721-4354-1558","Jun/2022",7130,"437",1800
"3608-1395-4005-1214","Apr/2021",2511,"868",1000
"3608-2596-5489-1837","Nov/2023",7837,"438",1200
"3608-1721-4318-1745","Jul/2021",5542,"832",1900
"3608-2596-5766-1394","Mar/2020",3287,"529",1400
"3608-1192-5132-1968","Jun/2022",7083,"148",1100
"3608-1395-5766-1190","Jul/2021",2076,"051",1400
"3608-1192-4458-1668","Feb/2023",4715,"034",1400
"3608-1782-4580-1614","Oct/2021",4078,"803",1900
"3608-1333-5696-1214","Apr/2024",5955,"267",1300
"3608-2181-4236-1497","Sep/2021",4747,"969",2000
"3608-2968-5890-1718","Aug/2023",5577,"599",1200
"3608-2507-4318-1301","Jan/2025",2575,"288",1500
"3608-2968-5638-1603","Nov/2020",3788,"163",2000
"3608-1682-4160-1474","Nov/2019",4151,"203",1400
"3608-1192-5407-1537","Sep/2018",1989,"279",1100
"3608-2067-4523-1668","Jun/2024",5650,"379",1900
"3608-1333-5890-1157","May/2019",7919,"260",1300
"3608-2751-5489-1537","Sep/2025",2775,"603",1200
"3608-1782-4329-1052","Apr/2020",2722,"954",1900
"3608-2181-4329-1024","Nov/2020",6477,"748",1800
"3608-2067-4264-1130","Jul/2024",3691,"192",1400
"3608-2751-5724-1001","Jun/2020",4198,"589",1100
"3608-2968-4394-1185","Dec/2020",6220,"494",1500
"3608-1192-5745-1497","Apr/2022",2254,"803",1000
"3608-2800-5766-1383","Nov/2020",4655,"258",1700
"3608-1782-5638-1597","Nov/2020",7323,"431",1300
"3608-2596-5724-1383","Dec/2021",3154,"179",1400
"3608-2751-5196-1189","Mar/2020",3738,"333",1500
"3608-2181-4038-1915","Apr/2024",7074,"361",1200
"3608-1782-5745-1215","Oct/2018",4495,"389",1100
"3608-2067-4523-1537","Jul/2019",6501,"629",1900
"3608-1395-5030-1068","Mar/2024",4182,"090",1000
"3608-2181-4236-1440","May/2018",1967,"671",1600
"3608-1682-5407-1055","Oct/2024",6970,"361",1200
"3608-2067-5791-1844","Nov/2019",7442,"074",1900
"3608-2507-5745-1744","Jun/2024",4779,"815",2000
"3608-1333-5724-1718","Apr/2022",4492,"481",1600
"3608-1333-5638-1157","Jul/2019",7125,"570",1300
"3608-1192-4394-1593","Aug/2019",6494,"572",1900
"3608-1682-5394-1613","Oct/2021",2534,"236",1400
"3608-2596-5724-1646","Jan/2023",7017,"132",1400
"3608-2181-5015-1614","Jul/2024",7113,"415",1500
"3608-2588-5750-1474","Oct/2025",7951,"740",1000
"3608-2507-5333-1278","Apr/2023",6174,"113",1900
"3608-2968-4160-1597","Sep/2023",4703,"290",1800
"3608-2751-4383-1322","May/2018",7043,"296",1700
"3608-1192-4329-1892","Aug/2025",2041,"956",1400
"3608-2968-4288-1435","Oct/2018",7327,"762",2000
"3608-2507-4856-1983","Sep/2018",3597,"335",1400
"3608-2181-5030-1300","Jul/2021",1997,"531",1300
"3608-1395-4236-1931","Jan/2022",3174,"453",1200
"3608-1395-5015-1194","Jan/2025",5807,"471",1600
"3608-2507-4005-1673","Feb/2018",4385,"614",2000
"3608-2968-5132-1465","Apr/2019",3730,"197",1800
"3608-2968-5458-1558","Nov/2025",6389,"086",1600
"3608-1682-4005-1377","Aug/2020",6963,"562",1700
"3608-2067-5750-1188","Nov/2018",2505,"958",1700
"3608-2507-4580-1265","Feb/2025",6269,"383",1700
"3608-1782-5691-1597","Jul/2020",3020,"358",1100
"3608-1782-5638-1637","Mar/2024",4045,"747",1700
"3608-1721-5458-1300","May/2021",5305,"323",2000
"3608-2800-5551-1009","Jul/2018",2667,"321",1200
"3608-2181-4668-1198","Feb/2019",5333,"830",1900
"3608-1682-5489-1440","Oct/2024",6878,"996",1900
"3608-1395-5030-1038","Sep/2019",4427,"623",1900
"3608-1333-4038-1916","May/2019",2826,"297",2000
"3608-2596-4383-1244","Dec/2019",3188,"759",1000
"3608-1395-5988-1244","Jan/2018",7939,"280",1600
"3608-2800-5884-1761","Jan/2022",4886,"309",1800
"3608-2588-5890-1603","Nov/2022",5266,"491",1700
"3608-2588-5470-1300","Nov/2020",5788,"124",1300
"3608-1192-5394-1428","Jan/2018",6945,"865",1300
"3608-2968-5756-1999","Oct/2022",2317,"338",1300
"3608-2067-5459-1686","May/2024",5914,"453",1700
"3608-1782-4354-1744","Mar/2022",5253,"235",1900
"3608-1782-5696-1220","May/2020",2032,"124",1600
"3608-2751-5132-1646","Aug/2020",3116,"942",1400
"3608-1395-4288-1892","Aug/2022",4545,"351",1700
"3608-2181-5407-1054","Apr/2024",2817,"371",1800
"3608-2588-4523-1301","Jan/2020",2364,"743",1600
"3608-1682-5766-1804","Mar/2019",6079,"806",1400
"3608-2968-5152-1053","Apr/2022",2454,"547",1200
"3608-1782-5394-1613","Aug/2021",5477,"800",1000
"3608-1395-5030-1394","Apr/2024",5012,"554",1200
"3608-2751-4329-1182","Aug/2022",7389,"652",2000
"3608-2067-5696-1693","Jan/2022",7843,"391",1100
"3608-2968-4523-1215","Jul/2021",2275,"199",1300
"3608-1333-4394-1804","Aug/2021",2235,"928",1100
"3608-1782-4856-1838","Feb/2019",5198,"670",1200
"3608-2067-5791-1613","Jul/2021",7245,"391",1000
"3608-1682-5988-1603","Jan/2023",2926,"749",1000
"3608-1395-4160-1109","Nov/2022",2359,"462",1400
"3608-1721-5632-1583","Jan/2021",6363,"927",2000
"3608-1682-4318-1024","Feb/2022",6578,"770",1000
"3608-2596-5890-1306","Oct/2023",6709,"740",2000
"3608-2181-4383-1936","Nov/2019",3046,"396",1700
"3608-2181-4994-1668","Apr/2019",2280,"413",1200
"3608-1395-5696-1856","Jan/2025",5053,"498",1500
"3608-1395-4523-1056","Nov/2025",4797,"567",1500
"3608-1782-4458-1377","Nov/2023",7133,"735",1800
"3608-2968-4458-1134","Oct/2025",3479,"129",1500
"3608-2181-4523-1686","Apr/2018",2602,"704",1500
"3608-2507-4383-1465","Mar/2023",3156,"766",1600
"3608-1333-5724-1572","Sep/2024",3826,"539",1200
"3608-1395-4160-1839","Apr/2025",3282,"350",1700
"3608-2507-4994-1475","Jan/2025",4821,"289",1000
"3608-2181-5634-1476","Mar/2022",3951,"930",1700
"3608-1782-5196-1838","Jun/2021",5624,"039",1600
"3608-2507-5766-1440","Jun/2020",6950,"662",1000
"3608-1721-5551-1189","Jul/2025",2238,"059",1500
"3608-2751-5551-1804","Jun/2022",6814,"584",1500
"3608-2968-5551-1892","Sep/2021",4670,"433",1900
"3608-1395-5634-1244","Jan/2024",5905,"975",2000
"3608-2067-4354-1475","Jun/2019",3814,"070",1800
"3608-1395-5634-1668","May/2025",4893,"708",1100
"3608-1782-5750-1717","Nov/2018",4960,"549",1300
"3608-1395-5884-1838","Dec/2023",7738,"363",1900
"3608-1721-5983-1960","Dec/2022",7370,"855",1500
"3608-2596-4236-1009","May/2021",5104,"057",1000
"3608-1721-5030-1603","Dec/2019",4932,"676",2000
"3608-2968-4951-1558","Jul/2024",5426,"811",1700
"3608-2751-4160-1053","Nov/2024",8045,"064",1300
"3608-2181-5884-1629","Nov/2022",2393,"321",1900
"3608-1721-4354-1693","Dec/2018",5329,"196",1800
"3608-1333-5750-1220","Feb/2025",2527,"058",1400
"3608-2588-4288-1629","May/2018",5454,"520",1300
"3608-2181-4445-1024","Jul/2019",7034,"176",1900
"3608-1192-5038-1215","Feb/2021",2183,"403",1500
"3608-1721-5884-1182","Oct/2024",5513,"222",1200
"3608-2588-5152-1935","Oct/2023",3889,"276",1600
"3608-1682-4657-1274","Jun/2025",8001,"261",1200
"3608-1333-5196-1009","Dec/2020",6646,"506",1700
"3608-2800-4668-1660","Jul/2025",3980,"978",1200
"3608-2588-5766-1705","Nov/2024",5268,"752",1000
"3608-2800-5015-1442","Jan/2021",3604,"417",1200
"3608-2800-4994-1682","Sep/2018",2273,"579",1500
"3608-1782-5696-1838","Dec/2020",6897,"724",1400
"3608-2968-5756-1968","Aug/2018",5737,"520",1100
"3608-2800-5152-1038","Sep/2023",7776,"471",1600
"3608-2067-5458-1109","Mar/2021",3286,"544",1500
"3608-2751-5750-1300","Apr/2025",5648,"278",1100
"3608-2507-5152-1355","May/2019",2744,"018",1700
"3608-1192-5132-1839","Apr/2025",7478,"776",1100
"3608-1192-5196-1614","Aug/2025",2432,"183",1700
"3608-2751-4288-1435","Sep/2024",6114,"540",1000
"3608-1782-4329-1551","Jan/2019",7067,"606",1700
"3608-1192-5407-1157","May/2019",3352,"654",1700
"3608-2507-5038-1217","Sep/2020",6740,"788",1500
"3608-2507-5038-1983","Feb/2020",2015,"538",1100
"3608-1333-4657-1476","Aug/2018",3912,"007",1600
"3608-2181-5750-1129","May/2021",4930,"453",1900
"3608-1192-4668-1623","Jun/2018",3001,"639",1600
"3608-2067-4668-1407","Apr/2023",5301,"920",1800
"3608-1192-4354-1185","Apr/2022",5603,"868",1500
"3608-2596-5988-1476","Dec/2019",4741,"179",2000
"3608-2800-4329-1617","Feb/2020",6835,"204",1400
"3608-2751-4329-1377","Aug/2025",5888,"096",1300
"3608-2596-5015-1915","Mar/2023",5082,"886",1100
"3608-1333-5890-1983","Jan/2018",4862,"672",1500
"3608-2800-5394-1673","Aug/2022",4621,"994",1000
"3608-2800-4657-1245","Jul/2018",2500,"147",1000
"3608-1682-5750-1351","Mar/2025",5487,"089",1100
"3608-2588-5724-1795","Sep/2020",3163,"575",1600
"3608-2968-5756-1795","Jun/2018",6119,"862",1600
"3608-2968-5791-1761","Dec/2019",3949,"800",1900
"3608-2181-4394-1214","Nov/2020",3974,"537",1400
"3608-1192-5884-1163","Apr/2019",6999,"348",1200
"3608-2968-5634-1976","Aug/2025",5757,"424",1700
"3608-1192-5766-1109","May/2024",5087,"705",1100
"3608-2751-4856-1900","Oct/2022",7537,"599",1000
"3608-2507-5750-1668","Jun/2023",6464,"815",1900
"3608-1782-4160-1838","Oct/2021",4206,"048",1000
"3608-1395-5551-1551","Sep/2019",4016,"023",1300
"3608-2968-5489-1892","Sep/2020",7502,"591",1800
"3608-2968-5691-1140","Oct/2024",5331,"612",2000
"3608-1721-4657-1009","Mar/2024",2167,"778",1900
"3608-2067-5551-1009","Jul/2024",6256,"944",1500
"3608-1395-5634-1465","Jun/2021",7427,"681",1300
"3608-2181-5632-1300","Jun/2025",4803,"517",1400
"3608-1192-5791-1613","Nov/2018",7077,"861",1800
"3608-1192-4445-1361","Jun/2018",7614,"317",1600
"3608-1192-5756-1351","Jul/2025",5675,"575",1700
"3608-1333-4344-1916","Aug/2023",2407,"400",2000
"3608-2800-5394-1537","Dec/2025",3554,"397",1200
"3608-1721-4342-1718","Oct/2020",5408,"061",1400
"3608-2968-4160-1255","Jul/2018",5203,"468",1400
"3608-1782-5745-1892","Jul/2019",6132,"575",1700
"3608-1721-4344-1440","Jun/2021",4472,"000",2000
"3608-2751-5470-1001","Jan/2020",7280,"108",1900
"3608-1682-4158-1614","Jul/2019",6988,"626",2000
"3608-2751-4038-1931","Jul/2021",7762,"998",1600
"3608-2751-4005-1931","Sep/2020",2603,"936",1500
"3608-2181-4951-1428","Feb/2025",5795,"943",1000
"3608-2181-5724-1960","Mar/2022",4744,"673",1800
"3608-2181-4668-1274","Aug/2024",1996,"785",1800
"3608-1782-4038-1717","Jun/2018",7875,"764",1000
"3608-1333-5038-1216","May/2025",7857,"865",1900
"3608-2588-5038-1220","Apr/2023",3106,"406",1400
"3608-2588-4329-1837","Dec/2021",3528,"355",1500
"3608-2800-5766-1537","Jan/2023",2296,"662",1800
"3608-2800-5459-1109","Mar/2023",4296,"887",1700
"3608-2968-5696-1189","Mar/2020",2803,"953",2000
"3608-2507-4951-1646","Dec/2018",6501,"614",1300
"3608-2751-5132-1244","Mar/2023",3934,"608",1200
"3608-2800-5407-1129","Dec/2019",2888,"155",1800
"3608-2507-4445-1215","Jul/2025",7244,"159",1600
"3608-2507-5638-1614","Nov/2022",8050,"688",1400
"3608-1721-4668-1838","Jan/2024",5976,"533",1300
"3608-2067-4458-1589","Mar/2023",3828,"721",1800
"3608-2507-5470-1435","Sep/2025",3193,"381",1900
"3608-1682-4344-1839","Jan/2019",2175,"186",1200
"3608-2596-5632-1839","Aug/2018",7783,"505",2000
"3608-2588-5988-1623","Jan/2025",4176,"240",1800
"3608-2596-4038-1915","Feb/2020",2547,"616",1200
"3608-2968-5333-1551","Feb/2020",3058,"504",1200
"3608-1395-4329-1631","Nov/2021",6696,"160",1100
"3608-2968-4657-1617","Jul/2025",5267,"779",1800
"3608-2067-5196-1255","Nov/2021",5829,"578",1200
"3608-2751-5724-1603","Sep/2019",5288,"931",1100
"3608-2800-5884-1916","Dec/2024",2959,"064",1000
"3608-1721-5696-1278","Feb/2019",3248,"615",1900
"3608-1721-5132-1185","Dec/2021",3597,"665",1300
"3608-2596-4354-1381","Feb/2021",7647,"809",2000
"3608-2800-4344-1407","Aug/2022",5796,"413",1300
"3608-1782-4458-1646","Mar/2023",4733,"800",1000
"3608-1682-5766-1705","Jun/2023",4656,"472",1100
"3608-2588-4160-1407","Oct/2025",3939,"569",1100
"3608-1192-4342-1631","Oct/2025",6789,"065",1000
"3608-2507-5983-1761","Nov/2018",7195,"691",1400
"3608-1395-5750-1344","Dec/2019",5526,"965",1900
"3608-2800-5696-1794","Jul/2023",7293,"339",1300
"3608-2968-5884-1306","Dec/2025",4868,"117",1300
"3608-2751-4264-1892","Jan/2021",7185,"742",1800
"3608-1721-5333-1189","Sep/2018",6671,"999",1700
"3608-2596-5132-1583","Mar/2018",2907,"825",1400
"3608-1682-4005-1188","Jul/2022",6486,"354",1300
"3608-1395-4354-1629","Oct/2018",4042,"854",1600
"3608-2751-4458-1839","Jan/2019",5703,"357",1800
"3608-1721-5756-1572","May/2022",2248,"474",1300
"3608-2800-4668-1838","May/2023",4967,"315",1300
"3608-2800-5696-1804","Dec/2024",3870,"465",1800
"3608-1682-5724-1109","Mar/2020",2437,"849",1100
"3608-1782-4354-1465","Jun/2025",4359,"700",2000
"3608-1682-5884-1589","Feb/2020",4996,"271",1000
"3608-1333-4158-1440","Feb/2021",4668,"211",1600
"3608-1192-4523-1794","Feb/2021",5199,"681",2000
"3608-2968-5196-1121","Jan/2018",7951,"197",1700
"3608-2507-4344-1440","Jun/2019",5959,"727",1200
"3608-2968-5791-1214","Sep/2025",4103,"016",1500
"3608-2067-4523-1109","Oct/2019",2925,"771",1200
"3608-1395-5632-1475","Jul/2021",7934,"011",1100
"3608-1682-5015-1686","May/2020",6029,"458",1400
"3608-2588-5791-1054","Aug/2021",2852,"643",1500
"3608-2968-4038-1597","Jan/2018",6752,"040",1200
"3608-1721-4160-1518","Jan/2019",8016,"756",1200
"3608-2751-4288-1188","May/2021",5957,"859",2000
"3608-2181-4354-1121","Apr/2021",4015,"254",2000
"3608-2507-5459-1613","Aug/2025",7570,"581",2000
"3608-1782-5890-1980","Jun/2023",4112,"764",1900
"3608-1782-4160-1693","Mar/2023",7261,"452",1900
"3608-1192-5983-1052","Oct/2022",7532,"260",1600
"3608-2800-4856-1518","Aug/2022",4662,"571",2000
"3608-2800-5030-1497","Feb/2020",3935,"275",1500
"3608-2751-4580-1009","Dec/2024",3045,"193",1400
"3608-2588-5634-1181","May/2021",6540,"019",1400
"3608-2751-5333-1900","Jun/2023",3769,"219",1700
"3608-2800-5152-1916","Dec/2025",2013,"989",1400
"3608-2751-4344-1682","May/2024",4300,"300",1200
"3608-1333-4236-1660","May/2023",5709,"054",1300
"3608-1395-4158-1673","Jun/2022",5610,"667",1200
"3608-1192-5551-1185","Jul/2018",3182,"831",1500
"3608-2596-5988-1217","May/2018",7164,"747",1900
"3608-2968-5551-1631","Aug/2023",3561,"852",1100
"3608-2751-4354-1844","Oct/2020",5546,"526",1600
"3608-2181-5745-1596","Jul/2024",6580,"285",1700
"3608-1395-5333-1613","Apr/2022",4646,"401",1800
"3608-2588-4711-1198","Feb/2021",7503,"813",1800
"3608-1395-5470-1265","Mar/2019",2668,"314",1200
"3608-2800-5766-1292","Oct/2020",3303,"489",1500
"3608-1721-5551-1361","Jul/2019",4869,"223",2000
"3608-1333-5638-1068","Aug/2021",7985,"810",1500
"3608-1682-4038-1646","Sep/2021",6453,"868",1700
"3608-2588-5551-1054","Feb/2020",2882,"317",1500
"3608-2968-4668-1999","Apr/2019",6463,"089",1600
"3608-1333-5132-1024","Jun/2021",3555,"463",1300
"3608-2751-5333-1686","May/2023",3181,"105",1200
"3608-2968-5756-1596","Aug/2022",2655,"505",1600
"3608-1395-5983-1190","Dec/2020",3000,"672",1000
"3608-2507-4264-1377","May/2021",7401,"884",1700
"3608-1682-5890-1255","Jul/2021",2441,"640",1800
"3608-1192-5152-1572","Aug/2022",2088,"271",1300
"3608-1782-5638-1900","Jul/2024",5466,"552",1100
"3608-1333-5750-1660","Nov/2021",6332,"052",1800
"3608-1333-5634-1572","Jan/2022",7645,"563",1500
"3608-2751-4458-1596","Feb/2022",4580,"905",1700
"3608-2968-5983-1407","Nov/2023",3618,"818",1400
"3608-1682-4394-1014","Oct/2022",5261,"958",1000
"3608-1721-4354-1306","Aug/2020",6062,"110",1500
"3608-1782-4005-1916","Mar/2018",2361,"483",1600
"3608-1682-4038-1190","May/2025",4551,"771",1700
"3608-1682-4856-1300","Mar/2025",4524,"609",1800
"3608-2968-4951-1024","Mar/2025",3480,"010",1300
"3608-1395-5196-1603","Jul/2020",5307,"627",1100
"3608-2507-5756-1583","May/2021",3327,"173",1400
"3608-1192-4523-1440","May/2025",6787,"069",1100
"3608-1192-5756-1394","Oct/2024",3919,"421",1800
"3608-2507-5691-1537","Jan/2019",7376,"605",1200
"3608-2800-5551-1936","Feb/2019",3451,"647",1600
"3608-1721-4951-1837","Jun/2020",6800,"333",1800
"3608-2507-4342-1355","Feb/2021",2011,"916",1800
"3608-2968-4038-1629","Mar/2021",3964,"666",1200
"3608-1782-4038-1182","Feb/2025",2591,"800",1400
"3608-2588-5030-1052","Aug/2019",3641,"195",1300
"3608-1782-5038-1216","Oct/2022",4187,"081",1500
"3608-1395-4342-1055","Dec/2022",7709,"833",1400
"3608-1333-5458-1999","Mar/2024",5240,"134",1400
"3608-1721-5470-1245","May/2021",5584,"680",1100
"3608-1333-4038-1623","Sep/2024",4349,"387",1500
"3608-2588-5459-1935","Jun/2020",7854,"191",1800
"3608-1192-4236-1976","Dec/2021",5601,"453",1900
"3608-2067-5152-1686","Sep/2022",2084,"520",1400
"3608-1782-4344-1134","Oct/2019",2903,"004",1600
"3608-2181-4394-1960","Aug/2020",3297,"580",2000
"3608-2596-5756-1617","May/2022",2854,"996",1500
"3608-1682-4160-1936","Apr/2023",3676,"030",1200
"3608-1192-5152-1056","May/2022",3581,"711",1200
"3608-2968-5470-1163","Jan/2025",7895,"514",1500
"3608-1682-5551-1265","Jul/2018",6747,"750",1000
"3608-2800-4342-1646","Mar/2023",6408,"760",1100
"3608-1395-4951-1629","Jul/2024",3228,"490",1600
"3608-2968-4458-1278","Jan/2019",6053,"852",1400
"3608-1192-5407-1693","Sep/2018",4699,"718",1000
"3608-1192-5756-1189","May/2019",3023,"134",1000
"3608-2751-4445-1134","Oct/2020",5740,"758",1300
"3608-2596-4711-1407","Jan/2020",2233,"183",1200
"3608-1395-5745-1900","Sep/2022",3084,"955",1000
