"ccn","validthru","key","pin","quota"
"3608-1721-4236-1054","Dec/2021",5474,"068",1900
"3608-1395-5884-1613","May/2024",2003,"197",1000
"3608-2067-5884-1572","May/2019",6271,"761",1000
"3608-2067-4523-1892","May/2024",7755,"684",1100
"3608-2596-4318-1121","Nov/2024",4690,"708",1600
"3608-1333-4383-1442","Jun/2018",5984,"266",1400
"3608-2800-5458-1497","Jan/2024",3419,"048",1800
"3608-1395-4005-1900","Feb/2019",5516,"837",1300
"3608-2596-5489-1660","Dec/2020",4170,"185",1800
"3608-1721-4236-1856","Jan/2025",7522,"186",1100
"3608-2968-5884-1198","Dec/2020",2974,"382",1800
"3608-1682-5766-1215","Aug/2023",6199,"841",1400
"3608-2751-5766-1637","Feb/2025",5814,"846",1600
"3608-2596-4856-1255","Feb/2025",4449,"610",1000
"3608-1782-5551-1301","Dec/2023",6952,"450",1700
"3608-1782-5634-1306","Nov/2019",4925,"927",1600
"3608-2968-5152-1094","Nov/2023",2937,"007",1300
"3608-2067-4668-1215","May/2021",6313,"068",1200
"3608-2968-5890-1068","Jul/2019",3112,"622",1300
"3608-1682-5632-1428","Jun/2019",6245,"054",1000
"3608-2968-4580-1306","Dec/2020",2878,"711",2000
"3608-2800-4394-1537","Oct/2025",6597,"823",1600
"3608-2181-5394-1355","Sep/2023",5009,"299",1500
"3608-1192-5196-1589","Aug/2024",5466,"265",1200
"3608-2596-4383-1130","Jul/2020",3146,"668",1900
"3608-2181-4158-1214","Jun/2019",2947,"803",1600
"3608-1333-5745-1054","Dec/2025",3718,"057",1300
"3608-1721-5983-1134","Sep/2023",4703,"977",1100
"3608-1782-5333-1705","Jan/2020",7604,"015",1000
"3608-2751-5470-1983","Dec/2024",5505,"121",1600
"3608-2800-4383-1968","Jan/2019",5453,"039",1900
"3608-2507-4668-1255","Jun/2022",6153,"233",1500
"3608-1782-5634-1140","Feb/2024",7387,"098",1300
"3608-2968-4445-1216","May/2018",2240,"052",1200
"3608-2596-5724-1837","Dec/2018",2981,"478",1000
"3608-2588-5407-1129","Jul/2019",3116,"232",1700
"3608-1333-5691-1383","May/2018",3175,"749",1200
"3608-1721-5890-1476","Sep/2019",4029,"624",1900
"3608-1192-5459-1614","Sep/2021",7575,"855",1000
"3608-2596-5638-1474","Apr/2020",5858,"521",1400
"3608-1333-5890-1053","Feb/2019",5590,"771",1400
"3608-1782-5489-1705","Apr/2022",6520,"236",1300
"3608-2588-5333-1497","Nov/2024",8038,"701",1200
"3608-1192-5766-1916","Oct/2024",6713,"077",1800
"3608-2800-5038-1631","Jun/2025",5610,"063",2000
"3608-1333-5750-1129","Jan/2024",3759,"893",1600
"3608-2596-4951-1497","Jul/2018",6955,"872",1800
"3608-1333-5634-1837","Nov/2023",4409,"955",2000
"3608-2181-5638-1660","Sep/2019",5557,"953",1300
"3608-2067-4394-1931","Sep/2022",7465,"635",1100
"3608-1333-5988-1024","Jun/2025",5179,"657",1600
"3608-1782-5632-1109","Oct/2021",4211,"742",1800
"3608-2181-5489-1351","Jun/2019",2085,"746",1800
"3608-2968-5458-1597","Apr/2021",6388,"998",2000
"3608-2596-5196-1381","Jul/2024",7372,"456",1900
"3608-1782-4856-1442","Apr/2025",7412,"445",1600
"3608-1395-5634-1980","Mar/2020",4971,"111",1900
"3608-2800-4580-1660","Nov/2018",2977,"284",1200
"3608-2507-5691-1613","May/2023",6259,"922",1300
"3608-1333-5333-1936","Oct/2022",6798,"142",1900
"3608-1721-4523-1185","Jun/2021",2791,"261",1900
"3608-2596-5638-1960","Jan/2018",2713,"516",1000
"3608-2800-5551-1589","Mar/2022",4406,"997",1000
"3608-1721-4264-1024","Apr/2025",4063,"658",2000
"3608-1721-4005-1980","Nov/2020",4912,"992",1100
"3608-1395-4580-1037","Oct/2018",5800,"481",2000
"3608-2968-4394-1916","Dec/2020",3281,"100",1800
"3608-2596-4318-1001","Aug/2019",4268,"193",1600
"3608-2181-5988-1001","Feb/2023",3597,"973",1100
"3608-2596-5638-1306","Sep/2019",2583,"996",1500
"3608-2067-5890-1474","Oct/2020",7727,"945",1400
"3608-2596-4236-1399","Apr/2022",7093,"575",1300
"3608-1721-5632-1936","Jun/2023",2355,"177",1700
"3608-1782-5632-1351","Jul/2019",3715,"444",2000
"3608-1192-5756-1381","Oct/2019",4401,"248",1100
"3608-2067-5791-1705","Apr/2018",2865,"125",1800
"3608-2968-4318-1705","Jan/2019",7435,"953",1700
"3608-1782-5489-1128","Oct/2025",6527,"054",1500
"3608-1682-4236-1306","Oct/2021",4512,"640",1600
"3608-2588-5634-1130","Nov/2023",3620,"177",1800
"3608-1721-4005-1589","Nov/2025",4360,"884",1800
"3608-2181-4158-1596","Aug/2025",6490,"324",1600
"3608-1192-5750-1292","Jun/2021",4695,"278",1400
"3608-1782-5724-1442","Aug/2025",7683,"755",1600
"3608-1782-4523-1056","Jul/2024",3149,"005",1100
"3608-2800-5470-1936","Jun/2021",3185,"819",1400
"3608-2067-4445-1668","Feb/2022",7413,"458",1200
"3608-2596-5696-1129","Sep/2019",7790,"011",1100
"3608-2800-4264-1583","Nov/2025",2075,"399",1600
"3608-1395-5038-1053","Sep/2022",3993,"684",2000
"3608-2751-5333-1355","Nov/2025",3624,"939",1400
"3608-2800-5132-1292","Jun/2025",4851,"699",1200
"3608-2588-4580-1361","Jul/2025",6974,"809",1200
"3608-2507-5750-1055","Jun/2018",5768,"494",1300
"3608-2507-5791-1037","Sep/2020",4114,"856",1300
"3608-1782-5015-1745","Sep/2022",4330,"395",1700
"3608-2588-5745-1718","Mar/2021",6303,"259",1600
"3608-2968-5988-1220","Apr/2018",3917,"782",2000
"3608-2507-4951-1693","Jul/2025",3416,"637",1100
"3608-1192-4264-1377","Oct/2025",7554,"517",1900
"3608-2507-5333-1182","Mar/2021",2061,"665",1000
"3608-1192-5470-1551","Aug/2018",4624,"817",1500
"3608-2588-5756-1428","May/2021",6917,"836",1600
"3608-2751-5394-1130","Feb/2025",2935,"949",1900
"3608-2181-5489-1475","May/2023",5400,"214",1300
"3608-2181-5470-1220","Jan/2022",3997,"338",1500
"3608-2588-4038-1660","Nov/2022",4429,"436",1300
"3608-1192-4668-1476","Dec/2024",6252,"459",1300
"3608-2968-5152-1185","Sep/2023",6483,"754",1100
"3608-2588-4158-1839","Jun/2018",4796,"061",1000
"3608-2968-5745-1377","Feb/2020",2585,"672",1100
"3608-2596-4523-1244","Jan/2023",7774,"038",1200
"3608-2968-4005-1301","Nov/2025",4448,"781",1600
"3608-2507-4657-1693","Jun/2021",6280,"686",1500
"3608-2751-4354-1215","Jul/2024",7448,"719",2000
"3608-2588-5459-1163","May/2025",5908,"271",1500
"3608-2181-4344-1856","Feb/2023",3188,"572",2000
"3608-1395-4856-1497","Jan/2025",5524,"811",1000
"3608-2596-5489-1407","Oct/2023",4374,"911",1900
"3608-2800-5691-1068","Feb/2018",7183,"882",1500
"3608-2507-5038-1198","Jan/2025",5406,"796",1900
"3608-1192-4038-1214","Aug/2025",7463,"045",1100
"3608-2588-4668-1892","Dec/2019",5501,"151",2000
"3608-1682-4668-1960","Sep/2025",5246,"696",1900
"3608-2596-4580-1794","Oct/2022",2076,"517",1700
"3608-2588-5634-1377","Nov/2018",2120,"293",2000
"3608-2067-4038-1188","Jun/2018",4210,"899",1700
"3608-2968-5152-1976","Sep/2021",5874,"767",2000
"3608-2596-4342-1960","Jul/2025",5863,"610",1700
"3608-2596-4342-1292","May/2023",3539,"967",1500
"3608-2067-5745-1589","Sep/2018",5690,"323",2000
"3608-1782-4951-1435","Nov/2019",5174,"030",1000
"3608-1682-5791-1821","Oct/2020",6623,"335",1800
"3608-2751-4342-1686","Oct/2020",4239,"581",1300
"3608-1782-4236-1558","Jan/2018",6284,"099",1500
"3608-1721-4342-1960","Dec/2024",6544,"498",1900
"3608-2751-4005-1134","Sep/2022",2488,"442",1900
"3608-2067-4523-1032","Aug/2023",4752,"298",1700
"3608-2968-5696-1216","Dec/2022",5750,"722",1000
"3608-2507-4158-1838","Oct/2023",3147,"149",1000
"3608-1192-5030-1216","Nov/2019",2952,"189",1400
"3608-1782-5459-1572","Dec/2019",3246,"263",1100
"3608-2596-4458-1795","Aug/2024",4927,"022",1100
"3608-2181-4523-1475","Mar/2019",5225,"581",1900
"3608-1192-4394-1900","Jan/2021",5110,"640",1100
"3608-2800-5691-1828","Nov/2022",5877,"152",1200
"3608-2751-4318-1637","Feb/2024",4744,"767",1900
"3608-2968-5196-1837","May/2019",6201,"331",1200
"3608-2751-5489-1637","Mar/2022",4364,"937",1200
"3608-1333-4005-1442","Jun/2024",7201,"673",2000
"3608-1192-5988-1613","Jan/2022",4434,"052",1000
"3608-2507-4318-1292","Aug/2023",3391,"558",1500
"3608-2968-4005-1856","Jun/2023",3405,"176",2000
"3608-2507-4383-1194","Aug/2019",4638,"156",2000
"3608-1682-4657-1435","Aug/2021",7925,"090",1600
"3608-1782-5983-1900","Oct/2018",2329,"814",1800
"3608-2067-5884-1603","Mar/2022",4666,"414",1900
"3608-2588-4342-1217","Aug/2020",6921,"357",1000
"3608-2588-4264-1558","Aug/2020",3445,"326",1400
"3608-2596-4158-1980","Sep/2019",3277,"232",1400
"3608-1333-5696-1068","Feb/2018",5392,"535",1500
"3608-2181-4383-1915","Aug/2020",6373,"453",1800
"3608-1333-5696-1931","Jul/2018",3070,"271",1600
"3608-1333-4264-1215","Aug/2023",3535,"694",1100
"3608-1395-4383-1660","Aug/2023",2195,"183",1100
"3608-2751-4580-1440","Aug/2020",4787,"090",1200
"3608-1333-5890-1216","Oct/2021",5142,"490",1300
"3608-2588-5038-1244","May/2022",5379,"801",1700
"3608-2800-4288-1583","Dec/2019",3722,"584",1600
"3608-1782-4329-1718","Mar/2023",6613,"033",1200
"3608-1192-5791-1718","Aug/2024",2891,"444",1600
"3608-2751-4038-1660","Dec/2024",4977,"070",1000
"3608-2067-4318-1056","Apr/2019",4888,"774",1700
"3608-1782-4383-1960","Jul/2022",3853,"801",1000
"3608-1395-5791-1856","May/2025",6424,"966",1700
"3608-1782-5489-1129","Sep/2021",5583,"174",1200
"3608-2968-5745-1216","May/2021",4262,"260",1500
"3608-2067-4657-1686","May/2020",2542,"817",1800
"3608-1192-5890-1244","May/2020",6194,"396",1400
"3608-1682-4657-1660","Aug/2022",5656,"041",1500
"3608-2968-5983-1646","Sep/2024",6962,"787",1000
"3608-1782-5766-1129","Mar/2023",6406,"847",1600
"3608-1682-5038-1597","Aug/2018",6518,"216",1100
"3608-2507-5132-1976","Nov/2022",6552,"131",1900
"3608-2507-4445-1157","Dec/2023",2483,"291",1100
"3608-1782-5983-1394","Feb/2024",3230,"013",1100
"3608-1721-5983-1216","May/2019",6732,"552",1200
"3608-1721-5983-1428","Apr/2022",7576,"458",1000
"3608-2588-4458-1693","Oct/2019",7135,"145",2000
"3608-2968-4657-1931","Jul/2025",7975,"796",1900
"3608-2588-4344-1037","Jun/2018",7147,"595",1200
"3608-2181-4264-1094","Jun/2020",7168,"826",1400
"3608-2181-4342-1394","Aug/2023",7769,"806",1000
"3608-1192-4158-1130","Apr/2021",4553,"192",1300
"3608-2588-5691-1583","Feb/2021",5685,"182",1600
"3608-2800-5724-1052","Feb/2021",3344,"538",1500
"3608-1782-4344-1407","Oct/2020",5322,"719",1000
"3608-1395-5988-1900","Feb/2021",4603,"251",1200
"3608-2800-5634-1583","Jan/2025",7296,"885",1600
"3608-1682-5724-1593","Aug/2020",7232,"809",1900
"3608-1782-5766-1596","Jun/2025",5815,"449",1500
"3608-1782-5152-1189","Dec/2020",7343,"778",1800
"3608-2751-5030-1916","Nov/2018",4900,"274",1700
"3608-2751-5632-1705","May/2023",3973,"120",1800
"3608-2181-4342-1056","May/2020",2747,"358",1800
"3608-2800-5983-1980","Mar/2024",5071,"116",1300
"3608-1192-4657-1055","Oct/2020",6237,"052",1400
"3608-1682-5407-1983","Aug/2020",4620,"372",1000
"3608-2507-4344-1960","Sep/2021",6870,"847",1900
"3608-1333-5489-1617","Jul/2025",4850,"658",1400
"3608-1333-5196-1900","Apr/2020",7686,"353",1000
"3608-2751-5551-1623","May/2023",3849,"666",1000
"3608-2968-4264-1623","May/2025",5062,"857",1500
"3608-1333-5756-1465","Oct/2018",5166,"037",1400
"3608-2751-4160-1795","Sep/2025",2270,"994",1400
"3608-2067-4005-1292","Apr/2018",2685,"617",1800
"3608-2507-5745-1001","Feb/2023",2796,"295",1300
"3608-2067-4383-1054","Apr/2022",7871,"366",1200
"3608-1192-5988-1189","May/2018",4186,"034",1800
"3608-2800-4711-1094","May/2020",4432,"860",1500
"3608-1721-4005-1344","Aug/2025",7403,"489",1900
"3608-2751-4580-1593","Sep/2020",3821,"379",1500
"3608-2800-5750-1603","Oct/2025",2199,"649",2000
"3608-1192-4668-1255","Dec/2021",4764,"313",1900
"3608-1682-4523-1629","Aug/2018",4708,"180",1400
"3608-2181-5015-1761","Oct/2020",2552,"691",1400
"3608-1782-5489-1465","Aug/2022",5053,"539",1400
"3608-2800-5638-1931","Apr/2023",7431,"628",1500
"3608-2507-4288-1355","Dec/2020",3698,"809",1200
"3608-2596-5152-1596","May/2020",4034,"676",1900
"3608-2181-4394-1900","Feb/2025",7902,"818",1400
"3608-1192-5691-1185","Nov/2024",7864,"615",1600
"3608-1721-5724-1637","Oct/2020",4931,"542",1700
"3608-2968-5394-1055","Sep/2019",3284,"153",1200
"3608-2067-5458-1497","Oct/2024",6485,"480",1600
"3608-2800-5638-1014","Nov/2025",7753,"927",2000
"3608-2181-5632-1399","Aug/2020",5438,"644",2000
"3608-2588-5407-1673","Apr/2020",5569,"544",1000
"3608-1782-4994-1589","Jun/2024",4108,"465",1000
"3608-2067-4158-1265","Nov/2019",3892,"638",1400
"3608-2751-4657-1344","Dec/2025",6798,"198",1200
"3608-1782-5756-1037","Jul/2018",5349,"372",1800
"3608-2596-4523-1593","Dec/2019",6774,"103",1600
"3608-2968-5132-1892","Feb/2024",3118,"931",1700
"3608-2968-4951-1121","Aug/2022",4640,"324",1100
"3608-1721-5470-1435","Nov/2020",4610,"735",1400
"3608-2588-5470-1194","Jul/2023",7247,"842",2000
"3608-1192-5038-1475","Jan/2025",3695,"179",1700
"3608-2968-4344-1844","Dec/2021",2247,"648",1000
"3608-2588-4445-1129","Nov/2018",5044,"126",1300
"3608-1682-4160-1794","Apr/2023",3540,"040",1000
"3608-2968-4354-1936","Aug/2019",6148,"055",1600
"3608-1333-4951-1589","Mar/2019",7094,"824",1700
"3608-1395-5988-1518","Dec/2020",5815,"501",1400
"3608-2588-4318-1128","Dec/2024",4491,"997",1000
"3608-2588-5470-1795","Jul/2020",6415,"764",1700
"3608-1682-5458-1194","Sep/2018",4520,"448",1200
"3608-2800-5333-1935","Mar/2019",3459,"882",1600
"3608-1395-5988-1037","Nov/2024",5908,"203",2000
"3608-1192-5196-1351","Nov/2019",3503,"719",1600
"3608-1192-4580-1055","Dec/2023",6006,"811",1800
"3608-2800-5333-1980","Jan/2024",3985,"009",2000
"3608-2751-4383-1465","May/2018",4102,"551",1300
"3608-2181-5890-1188","May/2025",6828,"068",1500
"3608-2067-5196-1968","Feb/2025",6818,"855",1900
"3608-1192-5470-1718","Apr/2020",3945,"437",1600
"3608-2800-5766-1980","Nov/2020",4380,"661",1100
"3608-1333-5988-1322","Oct/2021",3421,"430",1900
"3608-1782-5890-1163","Aug/2022",6759,"968",1900
"3608-2507-4038-1603","Apr/2025",5823,"187",1800
"3608-1721-4158-1220","Oct/2022",5150,"135",2000
"3608-2968-5458-1121","Aug/2019",4725,"427",1900
"3608-2800-4342-1351","Jul/2024",4492,"108",1400
"3608-2181-5988-1673","Jul/2019",3069,"614",1000
"3608-1333-5132-1475","Jun/2020",6488,"768",1100
"3608-1395-5015-1892","Mar/2025",4999,"954",1800
"3608-1682-4344-1892","Dec/2025",4268,"913",1000
"3608-2181-5333-1821","Nov/2022",6314,"088",1800
"3608-1333-4158-1597","Jun/2018",3927,"461",1200
"3608-2507-4523-1134","Oct/2022",5860,"774",1300
"3608-2596-4160-1718","Nov/2022",7798,"538",1200
"3608-2800-5407-1589","Aug/2021",4961,"027",1200
"3608-2507-5394-1351","Nov/2021",4521,"429",1500
"3608-1192-5333-1856","Aug/2024",7022,"695",1000
"3608-1192-5983-1686","May/2021",6095,"520",2000
"3608-2596-5724-1999","Oct/2019",3951,"505",1700
"3608-2751-5884-1682","May/2022",2037,"117",2000
"3608-1333-5696-1900","Jan/2020",6428,"968",1800
"3608-2507-4342-1794","Jan/2021",3510,"084",1500
"3608-1721-4342-1190","Mar/2022",7873,"649",1200
"3608-1395-5632-1686","May/2018",7162,"961",1800
"3608-1682-5791-1128","Mar/2021",7871,"284",2000
"3608-1682-4657-1300","Jul/2025",5862,"212",1700
"3608-1721-5394-1983","Jan/2025",7240,"181",1900
"3608-1192-4329-1194","May/2023",4218,"484",1600
"3608-1395-4383-1892","May/2021",6441,"350",1100
"3608-1782-4288-1381","Mar/2020",5629,"489",2000
"3608-2588-4856-1744","Nov/2019",4437,"174",1800
"3608-2800-5745-1428","Sep/2023",2185,"114",1800
"3608-2507-5988-1960","Sep/2020",2444,"154",2000
"3608-2067-5015-1440","Aug/2021",4341,"482",1100
"3608-1395-4264-1465","Dec/2018",7185,"222",1800
"3608-1682-4160-1188","Feb/2023",3541,"045",1000
"3608-2588-5489-1583","Dec/2018",3566,"876",1500
"3608-1782-4160-1844","Nov/2021",4824,"962",1400
"3608-1395-5791-1278","Dec/2022",4922,"138",1800
"3608-2588-4580-1292","Dec/2024",2605,"659",1300
"3608-2507-4038-1497","Aug/2025",2862,"185",1700
"3608-2588-5394-1140","Nov/2019",7182,"931",1500
"3608-1333-4160-1163","Apr/2024",3065,"956",1800
"3608-1782-5791-1551","Jan/2024",2601,"138",1000
"3608-2596-5745-1497","Dec/2025",5708,"760",1100
"3608-1192-4288-1278","Jul/2020",6417,"146",1500
"3608-2181-5696-1163","Mar/2018",3843,"055",1900
"3608-2800-4458-1976","Jan/2022",5032,"179",2000
"3608-1333-5890-1673","Jun/2020",7176,"877",2000
"3608-1395-4264-1322","Nov/2024",2224,"618",1300
"3608-2507-4318-1596","May/2023",5086,"463",1800
"3608-2181-5890-1839","Nov/2019",4726,"047",1000
"3608-1333-5458-1188","Mar/2025",4997,"936",1200
"3608-1782-5152-1157","Jul/2022",7594,"017",1100
"3608-2588-5724-1198","Dec/2025",2604,"692",1100
"3608-2800-5030-1583","Mar/2023",5196,"350",1600
"3608-2800-5983-1214","Apr/2022",4201,"721",1700
"3608-1721-5459-1214","Sep/2018",7363,"702",1800
"3608-1682-5745-1351","Feb/2025",2547,"737",2000
"3608-1682-5884-1190","Aug/2024",5144,"691",1300
"3608-1782-5407-1014","Jun/2022",4935,"629",1400
"3608-2751-5884-1054","Apr/2022",6240,"071",1200
"3608-2067-5470-1399","Oct/2025",4298,"763",1200
"3608-2596-5756-1745","Oct/2020",3142,"190",1100
"3608-2596-5632-1583","Apr/2019",7674,"332",1400
"3608-2968-5132-1646","Apr/2025",6234,"261",1900
"3608-2181-5551-1064","Jul/2021",7475,"980",1500
"3608-1333-5638-1377","May/2024",3466,"785",1800
"3608-1782-5459-1637","Mar/2021",4950,"696",1400
"3608-2067-4344-1537","Mar/2020",3398,"618",1900
"3608-1192-4288-1660","Feb/2021",5575,"247",1400
"3608-1333-5638-1915","Sep/2019",3227,"572",1800
"3608-1333-5458-1428","Feb/2019",5977,"344",1900
"3608-1333-4264-1355","Nov/2025",2690,"846",1600
"3608-2067-5756-1900","Jul/2022",6846,"518",1000
"3608-1395-4523-1163","Mar/2024",6963,"650",1300
"3608-1721-5196-1244","Jul/2022",7097,"368",1600
"3608-2800-5634-1613","Feb/2018",6637,"372",1500
"3608-2800-4158-1278","Jan/2023",3760,"814",1700
"3608-2507-4580-1551","Dec/2020",5240,"757",1700
"3608-1721-5132-1381","Sep/2024",7146,"566",1200
"3608-1782-4318-1631","Oct/2025",7535,"729",1600
"3608-2507-4711-1301","Nov/2025",5856,"310",1800
"3608-2800-4657-1497","Feb/2019",7499,"338",1800
"3608-2067-4458-1931","Sep/2023",3434,"402",1500
"3608-2751-4856-1428","Sep/2025",6947,"757",1100
"3608-1333-5152-1693","Nov/2024",7867,"394",1700
"3608-2067-4383-1475","Dec/2022",4049,"594",1100
"3608-2751-5015-1381","Oct/2018",4100,"530",1500
"3608-2507-4005-1052","Mar/2023",7329,"388",1600
"3608-2181-4856-1009","May/2025",7196,"332",1300
"3608-1682-4160-1583","Aug/2020",6333,"932",1500
"3608-2181-4264-1705","Dec/2022",7833,"003",1500
"3608-2596-5696-1383","Nov/2019",5553,"778",1300
"3608-1782-4236-1828","Mar/2025",4674,"769",1400
"3608-1782-5724-1121","Jun/2022",7468,"020",1100
"3608-1192-4344-1001","Dec/2020",5134,"799",1500
"3608-2588-5470-1673","Sep/2018",5733,"866",1000
"3608-1682-5470-1052","Mar/2019",5905,"745",1600
"3608-1192-5470-1068","Mar/2023",5649,"711",1600
"3608-1333-4318-1394","Oct/2025",7085,"867",1800
"3608-2507-5634-1558","Jul/2018",4285,"875",1100
"3608-1192-4445-1844","May/2020",7948,"145",1700
"3608-2181-5152-1435","Jun/2021",5158,"427",1900
"3608-1682-5756-1892","Mar/2020",5959,"029",1200
"3608-2800-5489-1381","Oct/2022",3998,"793",1400
"3608-2181-4236-1278","Feb/2025",4783,"794",1700
"3608-1721-5038-1999","Apr/2023",4503,"693",1900
"3608-2507-5983-1795","Dec/2021",6676,"411",2000
"3608-1395-4354-1351","May/2022",4097,"233",1600
"3608-2596-5015-1220","Dec/2025",3848,"373",1300
"3608-2067-4354-1052","Apr/2020",7321,"932",1700
"3608-1192-5407-1705","Aug/2025",2141,"693",1000
"3608-1782-5988-1476","Jan/2021",7942,"201",1300
"3608-2507-5015-1976","Aug/2018",4151,"562",1700
"3608-1333-5333-1518","Jun/2020",5605,"561",1700
"3608-2751-4318-1094","Sep/2020",5524,"707",1200
"3608-2800-5551-1629","Oct/2019",4913,"761",1600
"3608-2968-5634-1428","Jun/2024",2089,"861",1400
"3608-2181-5015-1999","May/2023",6296,"370",1200
"3608-2507-4668-1301","Sep/2020",3357,"254",1000
"3608-2588-4394-1407","Dec/2020",4166,"291",1100
"3608-2751-4342-1617","Feb/2019",5189,"756",1900
"3608-2596-5724-1596","Dec/2025",2955,"908",1400
"3608-2588-5791-1024","Oct/2020",5795,"770",1300
"3608-1333-4342-1551","Sep/2021",2506,"832",1400
"3608-2067-5458-1064","Nov/2025",3337,"308",1000
"3608-2751-5489-1983","Jan/2021",6368,"446",1400
"3608-1395-5988-1055","Sep/2018",4053,"971",1500
"3608-1192-5030-1024","Oct/2024",3829,"951",1100
"3608-2181-4288-1838","Sep/2019",3241,"936",1000
"3608-1782-5983-1828","Feb/2022",7181,"467",1400
"3608-2067-5551-1185","May/2022",7247,"781",1100
"3608-1192-4711-1558","Oct/2021",6233,"738",1900
"3608-1192-5333-1828","Apr/2018",4452,"474",1500
"3608-2588-5890-1682","Jun/2021",7375,"084",1300
"3608-1395-5132-1189","Dec/2024",4823,"612",1400
"3608-2596-4523-1344","Jan/2023",3863,"960",1300
"3608-1782-5691-1936","Apr/2021",2672,"376",1200
"3608-1395-4458-1717","Feb/2024",6759,"621",1200
"3608-2588-4711-1129","Aug/2021",6244,"198",1200
"3608-1395-4668-1693","Dec/2022",6498,"587",1300
"3608-1721-5015-1837","May/2023",4916,"696",1500
"3608-1721-4236-1983","Jul/2019",6952,"670",1700
"3608-2751-4236-1055","Mar/2019",2184,"845",2000
"3608-1192-5038-1637","Aug/2024",6836,"431",1600
"3608-2588-5030-1744","Jun/2019",6383,"200",1100
"3608-1192-5745-1024","Apr/2025",2359,"083",1900
"3608-1333-4580-1668","Nov/2019",6204,"400",1000
"3608-1721-5394-1614","Aug/2021",4154,"458",1500
"3608-2067-5015-1189","Sep/2025",7064,"968",2000
"3608-2596-5407-1476","Feb/2025",3972,"688",1200
"3608-1333-5983-1428","Jul/2018",6756,"162",1800
"3608-2800-5750-1597","Apr/2021",2214,"439",1100
"3608-1395-4445-1121","Aug/2025",7112,"068",2000
"3608-2588-5015-1355","Jul/2022",7959,"895",2000
"3608-2751-5459-1497","Jun/2018",4836,"584",1500
"3608-2588-5470-1428","Feb/2018",5676,"772",1600
"3608-2800-5489-1194","Apr/2019",2212,"650",2000
"3608-1782-5750-1980","Apr/2023",3162,"483",1200
"3608-2800-5983-1613","May/2018",3868,"719",1000
"3608-1395-4657-1968","Mar/2023",5228,"321",1200
"3608-2507-5638-1960","Jul/2018",3850,"056",1900
"3608-2507-4264-1428","May/2021",4656,"503",1500
"3608-1395-5459-1053","Sep/2024",4312,"366",1700
"3608-1395-5459-1056","Sep/2022",3504,"543",1500
"3608-2968-5638-1718","Feb/2023",7851,"482",1100
"3608-2596-4344-1838","Sep/2020",7289,"146",1300
"3608-2968-5638-1265","Jun/2023",4433,"705",1900
"3608-2507-5745-1936","Sep/2020",4308,"491",1500
"3608-1782-5152-1629","Jan/2022",2220,"606",1100
"3608-1395-5470-1198","Jun/2019",1985,"328",1300
"3608-2800-4160-1980","Dec/2025",2736,"089",1900
"3608-2800-5632-1631","Feb/2021",3102,"995",1500
"3608-2596-4288-1001","Feb/2021",7940,"574",1700
"3608-2507-5696-1194","Aug/2020",4342,"379",1700
"3608-1721-5988-1999","Oct/2020",4033,"424",1000
"3608-1395-5152-1795","Oct/2018",6874,"173",1100
"3608-1395-4158-1129","Mar/2023",7061,"450",1200
"3608-2507-4394-1900","Apr/2024",3467,"524",1300
"3608-2181-5983-1465","Mar/2025",2829,"773",1500
"3608-2067-4342-1603","Jul/2022",5281,"161",2000
"3608-2596-5638-1399","Dec/2021",5232,"648",1800
"3608-2800-5458-1190","Jan/2024",6481,"610",1400
"3608-1333-5458-1038","Feb/2023",3215,"983",1000
"3608-2588-4236-1216","May/2022",3570,"729",1500
"3608-1395-5884-1518","Jan/2021",4631,"816",1100
"3608-1782-4383-1617","Nov/2019",6924,"214",1400
"3608-2968-4236-1435","Jul/2020",3238,"900",1900
"3608-2588-4458-1465","Jan/2023",3676,"116",1400
"3608-1682-5766-1936","Feb/2022",4462,"126",1900
"3608-1682-4038-1381","May/2018",4199,"265",1800
"3608-1333-5696-1128","Oct/2018",7888,"006",2000
"3608-2800-4329-1194","May/2025",7470,"067",1000
"3608-2596-4580-1214","Aug/2019",4503,"552",1500
"3608-2588-4288-1497","Feb/2025",4981,"765",1800
"3608-1682-4383-1188","Apr/2022",4065,"626",1700
"3608-1682-4394-1351","May/2021",4230,"487",1100
"3608-2968-5724-1064","May/2019",2418,"767",1600
"3608-1782-4288-1465","May/2024",6190,"879",1100
"3608-2800-4288-1188","May/2019",2122,"353",1100
"3608-1192-4236-1837","Jun/2019",4717,"837",2000
"3608-2596-5132-1300","Nov/2025",4245,"571",1400
"3608-2800-5983-1215","Jul/2018",4268,"655",1400
"3608-2067-5724-1278","Jan/2021",2865,"440",1900
"3608-1395-5750-1064","Jan/2024",4227,"312",1900
"3608-2751-5333-1130","Jul/2022",4133,"789",1400
"3608-2181-4445-1355","Aug/2018",4195,"316",1100
"3608-1192-4383-1056","Mar/2020",4854,"637",1600
"3608-2507-5333-1255","Aug/2022",5536,"643",2000
"3608-2588-4383-1292","Feb/2019",2490,"204",1700
"3608-1192-5983-1056","Aug/2023",2456,"004",1100
"3608-2800-5551-1935","Jul/2024",2991,"480",2000
"3608-2800-4668-1037","Oct/2018",2837,"333",1700
"3608-2588-5724-1255","Mar/2020",7741,"656",1700
"3608-1782-4354-1804","May/2021",4186,"865",1200
"3608-2181-5756-1381","May/2019",4266,"361",1400
"3608-2067-4318-1603","Jul/2023",3683,"443",1800
