"ccn","validthru","key","pin","quota"
"3608-2588-5152-1976","May/2020",5607,"947",1700
"3608-2596-4318-1916","Dec/2025",2955,"126",1600
"3608-1395-5030-1960","Dec/2020",7201,"329",1600
"3608-2588-5638-1001","May/2025",5566,"191",1800
"3608-2800-4236-1344","Jan/2019",4301,"885",1500
"3608-2968-5791-1306","Mar/2025",4361,"815",1800
"3608-2596-5459-1976","Dec/2022",4946,"872",2000
"3608-1192-4354-1157","May/2020",6083,"313",1300
"3608-2751-5551-1614","Nov/2025",7952,"860",1500
"3608-2507-4668-1856","Nov/2018",6103,"070",1600
"3608-2596-4236-1014","Sep/2025",4234,"373",1000
"3608-2596-5551-1355","Jun/2024",4666,"754",1700
"3608-2507-5632-1682","Sep/2024",3378,"819",1400
"3608-2067-4856-1190","Jul/2019",6381,"475",1900
"3608-1192-5196-1190","Jun/2021",7286,"329",1000
"3608-2751-5724-1646","Jul/2019",6904,"837",1700
"3608-1782-5458-1038","Apr/2024",2488,"386",1900
"3608-1682-4318-1055","May/2025",2665,"682",1600
"3608-1192-5038-1037","Jan/2020",5404,"430",1400
"3608-1192-4445-1292","Jul/2025",3359,"152",1700
"3608-2968-4329-1198","Jan/2019",3627,"236",1000
"3608-1395-4318-1551","Aug/2018",3522,"216",1700
"3608-2968-5470-1983","May/2022",2300,"029",1900
"3608-2800-4005-1428","Jan/2025",3669,"349",1800
"3608-1682-5489-1856","Oct/2024",2580,"788",1100
"3608-1333-4458-1377","Nov/2020",6731,"584",1400
"3608-2800-5458-1794","Mar/2024",7728,"851",2000
"3608-2181-4445-1980","May/2022",5219,"863",1700
"3608-2507-5132-1140","Dec/2025",7184,"506",1300
"3608-2181-4580-1194","Jul/2019",4291,"312",1600
"3608-2968-5470-1214","Oct/2021",6766,"383",1300
"3608-2968-5884-1892","Oct/2018",6478,"701",1800
"3608-1682-5407-1009","Mar/2019",6737,"751",1900
"3608-1721-5394-1194","Aug/2024",1972,"292",1900
"3608-1682-4160-1900","Apr/2021",5012,"683",1500
"3608-2800-5132-1265","May/2025",5592,"098",1000
"3608-2751-5766-1194","Nov/2021",5546,"265",1300
"3608-2067-5745-1056","May/2025",7615,"671",1100
"3608-2751-5132-1140","Dec/2023",5260,"816",2000
"3608-1682-4458-1856","Jan/2025",6783,"350",1600
"3608-1782-5551-1795","Jun/2021",7252,"854",1700
"3608-1782-5038-1053","Mar/2020",2783,"684",2000
"3608-2968-5132-1068","Jun/2018",2625,"468",1100
"3608-2588-4856-1344","Feb/2023",7800,"644",1900
"3608-2507-4994-1603","Sep/2022",3283,"892",1800
"3608-2588-4523-1931","Sep/2024",3716,"227",1000
"3608-1682-5890-1128","Aug/2023",4960,"252",1500
"3608-2800-4856-1130","May/2021",6587,"765",1600
"3608-2588-4711-1215","Dec/2021",3650,"495",1400
"3608-1395-5691-1844","Jan/2019",4516,"312",1700
"3608-2067-5756-1583","Apr/2022",7578,"939",1700
"3608-1682-4657-1572","Dec/2018",3202,"921",1600
"3608-1395-5015-1055","Jan/2019",6650,"953",1000
"3608-1782-5333-1745","Jul/2023",3506,"285",1400
"3608-1721-4711-1617","Jun/2025",3000,"238",1800
"3608-1395-4005-1804","Sep/2024",7950,"057",1200
"3608-2751-4342-1693","Nov/2023",2669,"196",1500
"3608-2968-5890-1976","Jun/2020",4898,"213",1700
"3608-2968-5988-1217","Apr/2022",1961,"403",1600
"3608-2588-4264-1053","Apr/2022",4138,"694",1100
"3608-2968-4856-1936","May/2018",7970,"609",1600
"3608-1333-5638-1322","Feb/2025",5778,"550",1800
"3608-2067-4342-1014","Aug/2018",7191,"968",2000
"3608-2968-5459-1603","Jan/2025",3682,"656",1100
"3608-2751-4523-1361","Mar/2025",7421,"156",1800
"3608-2596-5884-1631","Mar/2020",3548,"245",1200
"3608-2596-4264-1220","Oct/2024",4926,"378",1600
"3608-1395-4288-1518","May/2025",5246,"499",2000
"3608-2588-4711-1394","Apr/2022",3396,"707",1500
"3608-1782-4711-1968","Sep/2023",4209,"489",1100
"3608-2751-4318-1052","May/2022",4545,"903",2000
"3608-2588-4318-1558","Sep/2019",4485,"157",1500
"3608-1782-4383-1631","Aug/2018",2425,"057",1900
"3608-1333-5132-1121","Aug/2018",3777,"363",2000
"3608-1395-4005-1014","Mar/2022",4009,"019",1400
"3608-1782-5750-1306","Apr/2018",7158,"208",1500
"3608-1782-4383-1245","Nov/2018",2373,"762",1000
"3608-1333-5791-1936","Jul/2023",2361,"865",1600
"3608-2751-5196-1214","Aug/2022",4767,"846",1700
"3608-2067-4657-1381","Nov/2019",2444,"347",1900
"3608-2067-4318-1551","Nov/2024",7018,"379",1800
"3608-1682-4668-1693","Nov/2020",3196,"500",1800
"3608-2588-4236-1274","Apr/2024",4315,"150",1900
"3608-1333-4383-1214","Nov/2019",6171,"038",1500
"3608-2067-4856-1623","Nov/2021",5657,"906",1800
"3608-1192-5691-1838","Oct/2020",7537,"286",1300
"3608-1782-5791-1673","Apr/2022",5922,"111",1900
"3608-2507-5015-1900","Nov/2022",5883,"948",1900
"3608-2968-5750-1198","May/2022",6258,"930",1200
"3608-1333-5015-1475","Sep/2018",3597,"634",1100
"3608-2588-4158-1355","Sep/2021",6382,"932",1100
"3608-1333-4264-1014","Dec/2023",5276,"356",1100
"3608-2968-4711-1109","Feb/2021",7305,"756",1700
"3608-2067-4005-1900","Nov/2020",5416,"822",1400
"3608-1721-5632-1361","Jan/2021",2089,"361",1700
"3608-2507-4329-1583","May/2022",2344,"532",1700
"3608-1333-4994-1245","May/2021",6870,"495",1800
"3608-2968-4657-1916","Jan/2021",4618,"295",1800
"3608-2507-5632-1673","Jun/2023",2199,"525",1900
"3608-1333-4158-1068","Mar/2018",4718,"712",1700
"3608-2588-5766-1344","Jul/2018",3142,"033",1200
"3608-2968-5015-1001","May/2018",5154,"064",1300
"3608-2751-4236-1428","Dec/2019",7850,"247",1500
"3608-2968-4458-1475","Nov/2022",6139,"322",1100
"3608-2751-5394-1583","Dec/2019",3024,"575",1900
"3608-2507-4657-1306","Dec/2022",5326,"276",1600
"3608-1192-4951-1705","Nov/2021",6742,"556",1000
"3608-2751-5890-1300","Feb/2019",5157,"057",1100
"3608-2968-5724-1292","Jun/2025",7114,"450",1800
"3608-1721-5551-1839","Feb/2022",2459,"473",1800
"3608-2596-5551-1999","Jun/2022",6235,"904",1400
"3608-1395-4580-1053","Sep/2019",4495,"165",1500
"3608-2588-5890-1613","Jul/2025",6228,"833",1400
"3608-2751-4354-1037","Oct/2023",4781,"450",1600
"3608-1721-4288-1837","Feb/2020",2920,"742",1700
"3608-2181-5489-1134","Mar/2021",4454,"607",1300
"3608-1333-4580-1300","Jul/2019",2394,"637",1500
"3608-1721-4158-1278","Dec/2022",2679,"960",1100
"3608-2067-4657-1361","Mar/2018",5782,"828",1000
"3608-2181-4657-1351","Apr/2022",2998,"413",1500
"3608-2507-5724-1631","Sep/2020",7614,"168",1000
"3608-1721-4318-1614","Mar/2025",5936,"625",1700
"3608-2181-5884-1597","Sep/2020",4892,"690",1100
"3608-2588-5015-1383","Sep/2024",7532,"554",1500
"3608-2067-4445-1442","Dec/2022",2993,"240",1200
"3608-2507-4344-1188","Oct/2024",6070,"614",1700
"3608-2588-5489-1686","Oct/2024",7178,"241",1200
"3608-1333-5724-1668","Sep/2024",3386,"121",1700
"3608-2181-5196-1892","May/2020",2246,"348",1100
"3608-2800-5988-1442","Nov/2022",4323,"839",1700
"3608-1721-5038-1351","Dec/2021",3719,"647",1800
"3608-1721-4160-1292","Apr/2019",3755,"320",1400
"3608-1782-5750-1278","Dec/2020",7179,"857",1500
"3608-2751-5394-1214","Dec/2019",4250,"036",1700
"3608-2800-5638-1976","Aug/2018",7072,"221",1200
"3608-1333-5884-1351","Jul/2022",3952,"824",1500
"3608-1682-5038-1244","May/2018",2495,"039",1200
"3608-1682-5407-1475","Apr/2025",4182,"004",1100
"3608-2507-4005-1465","Nov/2024",2788,"587",1400
"3608-2968-4005-1795","Jul/2021",5732,"399",1000
"3608-1395-5745-1572","Nov/2019",7867,"813",2000
"3608-1682-5489-1189","Jan/2018",6035,"688",1700
"3608-2181-4711-1629","Mar/2024",7250,"609",1100
"3608-1395-5890-1597","Jan/2023",6486,"102",1400
"3608-1192-4668-1278","Dec/2019",8025,"307",1500
"3608-1395-4354-1383","May/2024",6308,"384",1400
"3608-2181-5884-1068","Jun/2020",2523,"666",1300
"3608-1782-4038-1214","Apr/2019",3621,"392",1900
"3608-1782-5030-1976","Mar/2023",2734,"806",1100
"3608-2507-4458-1983","Aug/2018",6714,"588",1000
"3608-1395-5766-1274","Oct/2024",6262,"626",1600
"3608-1192-4342-1596","Nov/2020",4492,"402",1700
"3608-2588-4994-1673","Jul/2022",3808,"083",2000
"3608-2968-5407-1094","Jun/2018",3971,"137",1100
"3608-1782-4994-1821","Mar/2019",3596,"797",1400
"3608-1721-5458-1617","Jul/2023",2573,"585",1600
"3608-1721-4354-1322","Jan/2020",4682,"656",1900
"3608-1782-5638-1476","Aug/2023",4106,"732",1000
"3608-2181-4158-1497","Feb/2019",4335,"643",1600
"3608-2751-4342-1442","Feb/2024",2997,"908",1800
"3608-2181-4383-1024","Apr/2022",7119,"033",1900
"3608-2181-4160-1182","Feb/2018",5892,"058",2000
"3608-2800-5691-1589","Jun/2019",3733,"409",1200
"3608-2067-4668-1646","Jan/2024",5274,"670",1700
"3608-2507-5015-1344","Aug/2022",5615,"347",1400
"3608-2067-5015-1383","Sep/2022",4527,"612",1100
"3608-1333-5756-1892","Oct/2024",6335,"040",1000
"3608-2800-4523-1646","Jun/2025",2365,"949",1600
"3608-1192-5132-1428","Mar/2025",7684,"409",1600
"3608-2588-5983-1745","Mar/2020",7913,"403",1700
"3608-2968-5038-1300","Dec/2018",5586,"856",1900
"3608-2067-5696-1821","Dec/2019",3607,"480",1400
"3608-2968-4458-1377","Sep/2023",3167,"522",1200
"3608-1782-5038-1572","Apr/2021",7319,"771",1700
"3608-1333-4994-1037","Dec/2022",5195,"817",1300
"3608-1192-4318-1686","May/2024",7687,"358",1400
"3608-2968-4264-1572","Sep/2023",3484,"035",1500
"3608-2968-4951-1718","Jun/2022",3636,"033",1500
"3608-2181-4580-1839","Jul/2023",2948,"559",1400
"3608-2968-5691-1355","Apr/2024",2807,"834",1900
"3608-2067-5333-1673","Jul/2023",6912,"474",1100
"3608-2507-5394-1596","Sep/2024",2904,"468",1400
"3608-1333-5750-1839","Jun/2018",4181,"359",1000
"3608-1682-5750-1603","Apr/2022",7217,"345",1500
"3608-2751-5333-1216","Jun/2023",6429,"872",1100
"3608-1782-5750-1629","May/2025",4452,"444",2000
"3608-2181-5696-1686","Aug/2018",3821,"081",1000
"3608-1192-5791-1217","Apr/2021",7257,"530",1500
"3608-2507-4394-1129","Sep/2023",7123,"665",1800
"3608-2800-4856-1497","Jul/2018",2846,"784",1900
"3608-1682-4288-1795","Jun/2023",6218,"672",2000
"3608-1333-5791-1613","Feb/2022",3776,"511",1000
"3608-2507-4344-1121","Sep/2025",2720,"353",1600
"3608-2067-4383-1804","Jul/2020",6689,"313",1000
"3608-1333-4445-1537","Nov/2019",3297,"374",1200
"3608-2588-4458-1838","Nov/2022",4587,"336",1500
"3608-2067-5766-1915","Apr/2024",3780,"075",1300
"3608-1682-4005-1383","Mar/2020",5217,"494",1800
"3608-2588-5459-1351","Oct/2024",5324,"051",1600
"3608-1333-5407-1935","Jun/2020",2791,"421",1900
"3608-2596-5766-1660","Dec/2022",4408,"803",1900
"3608-1192-4523-1613","Mar/2025",3860,"671",1500
"3608-1682-5030-1856","Aug/2024",6369,"055",1900
"3608-1682-4264-1935","Mar/2025",5532,"231",1000
"3608-2181-4344-1129","Jan/2018",7855,"889",1000
"3608-1333-4994-1821","Jan/2024",3636,"318",1700
"3608-2507-5489-1064","Mar/2023",3075,"731",1000
"3608-1395-5489-1804","Jan/2024",2816,"345",1300
"3608-2507-4158-1278","Apr/2025",2628,"548",2000
"3608-1395-4038-1198","Jul/2022",2651,"869",1400
"3608-2181-5551-1255","Oct/2018",8028,"485",1100
"3608-1333-5724-1216","Nov/2020",5014,"423",2000
"3608-1395-5132-1361","Mar/2022",7234,"065",1200
"3608-1721-5132-1558","Oct/2018",6442,"599",1900
"3608-1333-5634-1705","Dec/2019",2409,"120",1400
"3608-2588-5745-1194","Jul/2022",5476,"763",1000
"3608-1721-4711-1442","Jul/2019",2127,"482",1100
"3608-2507-5791-1128","Oct/2021",7940,"678",1100
"3608-1395-4711-1052","Jun/2023",5550,"561",1100
"3608-2968-5152-1064","Jun/2020",2295,"750",1300
"3608-2751-5152-1134","Dec/2020",4348,"487",1500
"3608-1192-5756-1214","Apr/2024",6541,"654",1600
"3608-2596-5551-1718","Oct/2020",6657,"510",1000
"3608-1192-4523-1181","Jun/2025",6611,"428",1000
"3608-1682-4038-1265","Jul/2022",7376,"090",1400
"3608-1333-4236-1686","May/2022",7522,"083",1600
"3608-1333-5196-1931","Jan/2020",4585,"178",1700
"3608-2181-5634-1603","Jul/2018",3584,"820",1300
"3608-2751-5030-1244","Jul/2019",5745,"747",1800
"3608-1682-5459-1190","May/2018",5792,"136",1000
"3608-2800-4318-1828","Aug/2019",5513,"626",1900
"3608-2181-5407-1804","Oct/2022",7375,"640",1200
"3608-1782-5551-1190","Oct/2023",3036,"140",1200
"3608-2751-5766-1999","Jun/2020",5168,"845",1800
"3608-1721-5791-1558","Apr/2018",2371,"734",1000
"3608-2968-4668-1629","Mar/2022",6960,"562",1100
"3608-2181-5890-1629","Jun/2024",2036,"513",1300
"3608-1782-4264-1055","Mar/2019",2037,"997",1700
"3608-2588-4994-1518","Dec/2025",2278,"283",1300
"3608-1721-4329-1215","Sep/2025",5330,"369",1200
"3608-1395-5988-1828","Nov/2021",6279,"954",1700
"3608-1395-4458-1052","Oct/2023",3169,"059",1200
"3608-1782-5470-1053","Sep/2020",7263,"881",1100
"3608-2588-4038-1745","Nov/2020",5749,"436",1600
"3608-2751-5458-1596","Aug/2022",3477,"515",1900
"3608-1333-5038-1407","Feb/2023",4901,"847",1300
"3608-1682-4318-1344","Apr/2025",5884,"798",1500
"3608-2181-4329-1009","Aug/2022",2210,"117",1400
"3608-2507-5691-1497","Aug/2025",7065,"576",1700
"3608-1721-5750-1518","Nov/2024",2516,"841",1100
"3608-1782-5791-1215","Sep/2025",5458,"125",1200
"3608-2181-4318-1399","Oct/2018",5507,"039",1400
"3608-2751-4994-1705","Dec/2019",5030,"676",2000
"3608-2968-5394-1014","Aug/2020",7351,"129",1400
"3608-1192-5489-1686","Nov/2020",3436,"563",1500
"3608-1395-5766-1844","Sep/2018",8019,"617",1700
"3608-2181-4668-1128","Dec/2022",7538,"487",1800
"3608-2588-4329-1983","Dec/2019",4447,"426",1500
"3608-2596-4711-1718","Oct/2022",2055,"327",1900
"3608-2067-5884-1745","Aug/2024",3164,"815",1900
"3608-1682-5890-1217","Jul/2021",4805,"755",1900
"3608-1721-5745-1052","Jun/2019",7685,"125",1700
"3608-2588-5458-1407","Mar/2021",5698,"694",1300
"3608-1192-5015-1198","Jun/2018",7469,"261",1500
"3608-2507-5333-1629","Apr/2022",6373,"046",1300
"3608-2181-4580-1518","Mar/2025",7171,"324",1000
"3608-2596-5634-1351","Mar/2025",5650,"241",1100
"3608-1782-4288-1705","Aug/2020",6473,"741",2000
"3608-1395-4994-1935","Sep/2018",3831,"589",1500
"3608-2596-5333-1220","Feb/2019",3242,"206",1500
"3608-2800-5634-1361","Aug/2020",3982,"930",1700
"3608-2588-4344-1474","Nov/2020",5884,"835",1400
"3608-1192-5638-1935","Aug/2018",7687,"540",1300
"3608-2588-5038-1377","Apr/2018",2981,"760",1900
"3608-1333-4005-1518","May/2024",6379,"065",1500
"3608-2067-4445-1844","Jun/2018",5462,"821",1800
"3608-2596-5459-1686","Mar/2019",4821,"012",1900
"3608-2800-5489-1980","Mar/2021",4948,"264",1800
"3608-2968-5015-1686","Jun/2024",7629,"371",1400
"3608-2507-5394-1216","Sep/2024",5532,"494",1500
"3608-1333-5634-1980","Dec/2023",7516,"239",1800
"3608-2181-4038-1474","Mar/2024",5838,"446",2000
"3608-2507-5638-1839","Feb/2020",3434,"549",1000
"3608-2067-5458-1804","Oct/2018",7775,"627",1600
"3608-2181-5632-1024","Jan/2021",5542,"736",2000
"3608-1721-4342-1185","Jun/2023",7354,"730",1000
"3608-2751-4264-1718","Oct/2023",4893,"880",1600
"3608-2588-4160-1140","Nov/2020",6626,"326",2000
"3608-2181-4318-1744","Apr/2025",2546,"500",1200
"3608-1395-5489-1631","Mar/2021",6170,"759",1400
"3608-1192-5890-1130","Jan/2020",3183,"506",1700
"3608-1782-4856-1278","Mar/2022",4451,"589",1800
"3608-1192-4318-1475","May/2023",7328,"871",1300
"3608-2507-4394-1188","Apr/2025",6782,"053",1500
"3608-1192-5459-1306","Sep/2025",3019,"051",1100
"3608-1395-5470-1407","Jan/2025",6128,"459",1100
"3608-2507-5890-1001","Jan/2025",7053,"233",1000
"3608-1395-5333-1475","Jul/2018",2821,"325",1400
"3608-1782-4005-1157","Jun/2018",6414,"005",1900
"3608-1395-5756-1983","Apr/2019",2584,"441",1900
"3608-2800-5745-1442","May/2022",4320,"979",1800
"3608-1395-5196-1053","Sep/2024",5542,"661",1600
"3608-2596-4038-1646","Jun/2021",2093,"815",1200
"3608-1682-4856-1465","Jul/2020",6450,"810",1200
"3608-2507-5132-1744","Oct/2024",4484,"035",1600
"3608-2067-5691-1094","May/2023",6782,"994",1700
"3608-2507-5470-1537","Feb/2025",4032,"185",1100
"3608-2751-5634-1518","Feb/2020",4856,"330",1700
"3608-2588-5745-1244","Sep/2024",5655,"516",1000
"3608-2507-4445-1475","Sep/2024",7326,"517",1200
"3608-1333-5756-1216","Jan/2025",4868,"273",1000
"3608-2800-4158-1804","Dec/2025",6991,"709",1700
"3608-2751-5489-1383","Dec/2018",5399,"739",1300
"3608-2067-4342-1476","Dec/2020",7951,"224",1100
"3608-2067-5152-1936","Mar/2024",4342,"008",1400
"3608-2800-4657-1056","Jan/2022",3106,"717",1100
"3608-1333-4445-1497","Mar/2018",4908,"705",1100
"3608-2507-5038-1603","Sep/2024",7161,"941",2000
"3608-2596-5394-1828","Apr/2018",1995,"285",1600
"3608-2596-5632-1053","Jun/2018",4110,"132",2000
"3608-2507-4354-1134","Sep/2024",2263,"596",1600
"3608-1721-4344-1593","Sep/2018",6178,"548",1600
"3608-2751-4856-1440","Aug/2020",5079,"783",1400
"3608-2588-4856-1394","Feb/2023",6485,"065",1100
"3608-1682-4318-1475","Jun/2023",6642,"565",1000
"3608-2800-4657-1428","Dec/2025",3715,"235",1200
"3608-1682-4264-1109","Jul/2023",7235,"238",1400
"3608-2751-4288-1682","Oct/2021",3804,"776",1500
"3608-1395-5038-1355","Oct/2018",4403,"444",1300
"3608-2596-4344-1686","Jan/2024",4905,"428",1000
"3608-2507-4354-1265","May/2021",4116,"648",1100
"3608-2507-4458-1916","Mar/2025",4235,"649",1800
"3608-2596-5884-1157","Jun/2019",5050,"441",1700
"3608-1721-5470-1613","Mar/2019",7090,"610",1400
"3608-2181-5745-1717","Apr/2022",6427,"371",1600
"3608-2800-5470-1189","Aug/2019",2567,"410",1400
"3608-2588-5333-1440","Aug/2020",7011,"359",1400
"3608-1782-4344-1381","Apr/2018",7980,"674",1800
"3608-1395-5132-1216","Mar/2019",5122,"483",1300
"3608-2800-4354-1968","Jun/2024",2307,"338",1000
"3608-2751-4344-1980","Jul/2018",3412,"595",1900
"3608-2596-4264-1613","Sep/2025",8030,"859",1700
"3608-2751-5015-1435","Nov/2023",3436,"278",2000
"3608-2181-5724-1892","Mar/2025",5407,"178",1000
"3608-1721-5551-1589","Mar/2019",3441,"234",1700
"3608-1192-4523-1931","Dec/2024",5837,"196",2000
"3608-1333-4951-1717","Oct/2023",6271,"849",1400
"3608-2800-5983-1053","Sep/2025",6225,"551",1800
"3608-2588-4354-1216","Mar/2024",6347,"486",1900
"3608-2588-4342-1623","Aug/2021",7618,"150",2000
"3608-1682-4038-1274","May/2021",3948,"487",1200
"3608-2968-5632-1068","May/2020",1995,"896",1100
"3608-1395-4657-1322","Jun/2021",7445,"326",1200
"3608-2596-5766-1593","Mar/2022",5080,"471",1300
"3608-1333-4523-1603","Aug/2021",2442,"844",1500
"3608-1682-5691-1134","Sep/2019",2938,"904",1100
"3608-1192-4951-1163","Nov/2020",4849,"555",1200
"3608-1782-5459-1821","Aug/2019",7496,"072",1200
"3608-1395-4394-1037","Sep/2025",2254,"472",1100
"3608-2968-4288-1613","Mar/2021",2089,"319",1700
"3608-2596-4445-1220","Aug/2019",2748,"090",1700
"3608-2588-4856-1130","Jan/2019",6906,"156",1800
"3608-1782-4445-1589","Feb/2023",2388,"075",1700
"3608-2588-5132-1839","Dec/2020",1982,"985",1600
"3608-1682-5724-1497","Oct/2019",3763,"281",2000
"3608-1682-5030-1597","Mar/2020",7847,"686",1300
"3608-1395-5038-1182","Mar/2021",6016,"375",2000
"3608-2751-5890-1428","Sep/2023",4831,"751",1900
"3608-1782-5632-1936","Nov/2024",7743,"466",1100
"3608-2588-4458-1518","Nov/2024",6411,"942",1300
"3608-1192-5458-1121","Jun/2019",4335,"221",1700
"3608-2507-4318-1442","Feb/2022",3339,"265",1900
"3608-2181-5152-1976","Jun/2019",7082,"358",1200
"3608-2596-4342-1589","Nov/2021",6747,"829",1700
"3608-1682-4383-1399","Mar/2024",5346,"910",2000
"3608-1782-5196-1705","Mar/2020",5391,"054",1100
"3608-2067-4711-1705","Apr/2022",7285,"131",1300
"3608-2596-5333-1052","Sep/2022",7505,"851",1800
"3608-1721-5152-1038","Feb/2020",7411,"634",2000
"3608-2507-4354-1094","Jan/2021",5476,"712",1600
"3608-1395-4580-1322","Feb/2025",6919,"483",1200
"3608-2751-5632-1637","Aug/2025",2226,"392",1500
"3608-2800-4383-1038","Feb/2021",5023,"262",1600
"3608-1782-5459-1497","May/2024",4098,"630",1200
"3608-2751-4329-1804","Feb/2024",3765,"294",1700
"3608-2507-4394-1055","Dec/2024",4490,"028",1900
"3608-2507-5394-1245","May/2023",7071,"492",1100
"3608-1192-4160-1968","Aug/2022",5458,"443",2000
"3608-1721-5884-1064","Jun/2021",3458,"578",1900
"3608-2067-4394-1828","Dec/2022",5771,"575",1100
"3608-1395-5634-1717","May/2023",7886,"561",1700
"3608-1395-4160-1637","May/2025",5971,"287",1000
"3608-2751-5333-1037","Dec/2021",2743,"032",1800
"3608-1721-4342-1265","Apr/2020",7831,"083",1900
"3608-1782-5470-1189","Feb/2023",5269,"311",1800
"3608-2507-4668-1839","Jan/2019",3066,"432",1200
"3608-2596-5884-1744","Dec/2021",5526,"309",2000
"3608-1721-5407-1682","Apr/2022",4144,"719",1600
"3608-1192-4354-1518","Jan/2018",7782,"346",1700
"3608-2507-4445-1265","Jan/2022",2819,"502",1600
"3608-2596-4038-1794","Oct/2018",7066,"530",1800
"3608-1333-4523-1999","Mar/2022",3630,"173",1300
"3608-1682-4288-1377","Nov/2024",7108,"450",1500
"3608-1333-4354-1589","Nov/2022",7261,"548",1400
"3608-2751-5696-1931","Oct/2020",3636,"603",1300
"3608-2751-4160-1428","May/2019",6242,"031",1100
"3608-1721-5766-1377","Oct/2024",4867,"165",1300
"3608-1782-5632-1474","Nov/2023",7046,"557",2000
"3608-2596-4394-1037","Mar/2021",7183,"338",1600
"3608-2507-5015-1217","Dec/2020",4887,"102",2000
"3608-2588-4264-1306","Sep/2025",6288,"664",1500
"3608-2067-5407-1631","Jan/2021",5339,"816",1200
"3608-2800-5551-1558","Apr/2019",7211,"426",1200
"3608-1192-4236-1024","Jan/2021",2089,"211",1500
"3608-2968-5745-1589","Mar/2020",3042,"279",1900
"3608-1782-4160-1980","Oct/2024",6170,"615",1800
"3608-1395-4344-1717","Feb/2020",6413,"955",1700
"3608-2751-5470-1381","Oct/2020",6661,"775",1400
"3608-1333-4005-1465","Apr/2023",3331,"983",1500
"3608-2181-4856-1761","Oct/2020",3969,"979",1200
"3608-2588-5696-1394","Apr/2019",7731,"038",1900
"3608-2507-4657-1130","Dec/2025",4044,"456",1900
"3608-1333-4668-1301","Dec/2025",2665,"808",1200
"3608-2751-5458-1189","Feb/2024",3651,"995",1000
"3608-2596-4354-1804","Dec/2023",4946,"644",2000
"3608-1192-4005-1245","Jan/2022",2595,"382",2000
"3608-2800-5890-1300","Dec/2019",2696,"024",1200
"3608-1192-4288-1892","Dec/2018",2680,"904",1900
"3608-1782-5988-1613","Aug/2018",5800,"873",1400
"3608-2067-5634-1355","Jul/2025",3069,"609",1900
"3608-2968-4342-1109","Jun/2021",3739,"629",1200
"3608-1682-5988-1617","Nov/2020",5149,"733",1200
"3608-2751-4394-1121","Aug/2022",5714,"589",1200
"3608-2588-5756-1537","Jan/2022",6490,"572",1400
"3608-2968-4523-1052","Dec/2019",5006,"339",1000
"3608-2181-5470-1637","Nov/2021",4906,"294",1000
"3608-1682-5551-1976","Oct/2021",6760,"744",1400
"3608-1395-5632-1355","Jul/2019",5499,"298",1800
"3608-2751-4668-1014","May/2018",4674,"991",1300
"3608-2181-4005-1589","Mar/2021",4752,"945",1300
"3608-2800-5750-1960","Nov/2024",2368,"622",1700
"3608-1192-4657-1292","Aug/2023",3898,"132",1100
"3608-2588-5890-1537","Dec/2025",6450,"194",1900
"3608-1333-4445-1407","Sep/2021",6823,"526",1500
"3608-1721-5634-1220","Oct/2018",6719,"597",1800
"3608-1721-4288-1442","Apr/2021",3027,"400",1400
"3608-2181-4354-1244","Dec/2025",3338,"963",1800
"3608-1395-4354-1163","Jul/2019",2041,"739",1200
"3608-2181-4994-1856","Sep/2019",7166,"590",2000
"3608-1682-4288-1856","Feb/2024",7853,"879",1700
"3608-2067-5691-1157","Feb/2022",4829,"051",1800
"3608-1721-5750-1593","Apr/2024",3994,"313",1500
"3608-1192-4354-1134","Sep/2023",4287,"981",1900
"3608-1721-5038-1189","May/2018",7485,"471",1900
"3608-1721-5988-1537","Jun/2023",6279,"320",1900
"3608-1682-5634-1583","Apr/2022",3833,"207",1400
"3608-1721-4445-1064","Aug/2018",3802,"362",1200
"3608-1395-5634-1134","Dec/2018",2396,"244",1700
"3608-1395-5632-1968","Apr/2022",2640,"459",1200
"3608-1192-4288-1631","Mar/2022",7398,"602",1800
"3608-2588-5394-1828","Jan/2018",2974,"080",1200
"3608-2181-4523-1265","Mar/2018",2551,"473",1700
"3608-2067-5470-1377","Mar/2025",2465,"625",1600
"3608-2596-5015-1121","Jul/2024",2677,"001",1600
"3608-1782-4236-1589","May/2021",7448,"881",1000
"3608-2181-4951-1795","Apr/2023",5820,"167",1500
"3608-1333-4038-1551","Jan/2019",2432,"313",1500
"3608-1721-4856-1194","Oct/2018",3589,"439",2000
"3608-1682-5756-1399","Feb/2019",5271,"808",1500
"3608-2181-5407-1693","Mar/2022",5600,"234",1800
"3608-2596-4657-1983","Oct/2021",4306,"247",1700
"3608-2968-5756-1215","May/2025",3354,"851",1300
"3608-2968-4394-1130","Feb/2023",3051,"310",1000
"3608-2067-5333-1551","Aug/2018",3691,"144",1800
"3608-1333-4236-1037","Mar/2024",5405,"651",1100
"3608-1782-4158-1054","Feb/2018",3984,"509",1400
"3608-2968-5745-1001","Oct/2024",2740,"271",1800
"3608-2596-5750-1537","Sep/2023",3785,"221",1700
"3608-2968-4005-1804","May/2021",3291,"184",1500
"3608-2181-5791-1255","Dec/2019",4485,"942",1800
"3608-2596-4160-1821","Oct/2025",3945,"184",1100
"3608-2181-4657-1795","Sep/2019",2867,"380",2000
"3608-1682-4236-1593","Oct/2022",5205,"667",1700
"3608-1721-4994-1558","Aug/2024",7278,"100",2000
